id,navodilo
20289,"V eni posodi zmešamo sirèek Philadelphia; kondenzirano mleko ter sok in ribano lupinico pol limone. Sladkamo po okusu; najinim brbonèicam sta ustrezali dve žlièki stevie 1:2."V drugi posodi stepemo smetano do èvrstega in jo s spatulo nežno vmešamo k zmesi.Morebitne frustracije znesimo nad niè hudega sluteèimi piškoti in jih zdrobimo v drobtine. Prelijemo jih s 40 g stopljenega masla in premešamo."Zaženemo izdelovalnico tort in priènemo z vlivanjem limonine kreme v silikonske modelèke. Napolnimo jih skoraj do roba; nato po vrhu potresemo drobljene piškote."Napolnjene modelèke postavimo v zamrzovalnik za 2 uri."Ko nastopi njihov trenutek; tortice vzamemo iz kuhinjske Antarktike in jim sleèemo silikonski plašèek.""Pri serviranju imamo dve možnosti: ali jih postrežemo zamrznjene; ko imajo okus in teksturo kot limonin sladoled; ali pa jih pustimo 30-45 minut na sobni temperaturi ter jih pomlatimo kremne in puhaste."
20290,"Pišèanèje prsi narežemo na tanke rezine; dodamo jajèni beljak in gustin; premešamo in pustimo marinirati vsaj 1 uro.""Ingver in èesen narežemo na trakove in vso ostalo zelenjavo za eno veliko dlan. Arašide zdrobimo; drobnjak in mlado èebulo pa narežemo na kolobarje in jih damo na stran za dekoracijo.""Rezance skuhamo po navodilih proizvajalca. V voku segrejemo na max. temp. cca. 2 dl olja; kjer popražimo meso. Meso odstranimo na toplo; olje odlijemo in ga v voku pustimo za cca. 2-3 jž. Dodamo zelje in ga na hitro popražimo in nato še ostalo zelenjavo. Nato dodamo èili v prahu in šèepec belega popra; premešamo in po steni voka v krogu poèasi dodamo sojino omako. Premešamo. Dodamo meso in rezance; vse skupaj pražimo še 1 minuto. Poskusimo in po potrebi dodamo še sojino omako.""Testenine stresemo v poljubno posodo; potresemo zdrobljene arašide in dekoriramo z mlado èebulo in drobnjakom."                                          
20291,"Ajdovo kašo splaknemo; zelenjavo narežemo na manjše kose (kocke; kolute..); šopek peteršilja umijemo.""V posodi zavremo 1;5 litra vode; v katero dodamo ajdovo kašo; narezano zelenjavo in šopek peteršilja. Zaèinimo s poprom; domaèo vegeto in pustimo kuhati; da se zelenjava zmehèa in ajdova kaša skuha. Po potrebi solimo in na koncu odstranimo iz juhe peteršilj. "                            
20293,"V posodi gladko zmešamo nadrobljen kvas; sladkor; 720 g presejane moke in 800 ml vode. Po masi posujemo preostalih 720 g presejane moke in po njej previdno potrosimo sol - pazimo; da se sol ne dotika kvasa. Pustimo poèivati 1–3 ure. ""Preden testo zamesimo; lahko po želji dodamo kumino; janež; koriander ali komarèek. Testo mesimo približno 5 minut. Ko postane dovolj gladko in se ne oprijema rok ali sklede; ga oblikuje­mo v kepo; položimo v skledo; poškropimo z malo olja ter pokrijemo s folijo. Poèiva naj približno 1 uro; da naraste na dvojno velikost. ""Na pomokani površini razvaljamo testo na en centimeter debelo in vanj ovijemo šunko. Robove dobro stisnemo; vse skupaj pa premažemo še z malo vode; da se testo med peko ne bo razprlo. Ovito šunko položimo v namašèen in pomokan pekaè; tako da so robovi spodaj. Peèemo na 180 °C približno uro in pol oz. Dokler testo ne dobi lepe zlato rjave barve. Peèeno šunko razrežemo na rezine in jo ponudimo še toplo. "
20294,"V pire krompir vmešamo špinaèo in ji dodamo toliko pirine moke; da se zmes; ki bo prešla v testo; ne lepi na podlago in naj ostane kar se da krhko. Moko dodajamo postopoma (lahko je kakršnakoli; èe posežemo po navadni pšenièni; priporoèam ostro moko; saj bo zmes rahlejša)."
20296,Piškote nadrobimo z valjarjem in jiih razporedimo po kozarèkih."Za preliv v kozici na zmernem ognju segrevamo mleko; maslo; kakav in èokolado. Mešamo; dokler se èokolada ne raztopi. Na koncu vmešamo prah za kapuèino. Dobro mešamo; da nastane gladka zmes in pustimo; da se nekoliko ohladi. Medtem nadrobimo napolitanke. Skoraj ohlajen preliv enakomerno prelijemo po piškotni podlagi in nato posujemo z napolitankami."Zavremo mleko in po navodilih na vreèki pripravimo puding (prah za kapuèino in sladkor  dodamo pred kuhanjem). Puding  ohladimo  in prilijemo sladko smetano ter z roènim mešalnikom mešamo 2 minuti. Puding nadevamo v kozarèke in jih postavimo v hladilnik za cca. 1 uro (ni nujno).Banane narežemo na kolobarje in jih zložimo na pudingovo kremo. Stepemo sladko smetano s sladkorjem in praškom za instant kapuèino. "Nabrizgamo na banane; potresemo s kakavom in posujemo z lešniki."
20298,"Korenje naribamo; prav tako papriko; paradižnik narežemo na male kockice. Zaèinimo z buènim oljem; kisom; soljo in poprom po okusu."
20299,"Pripravimo oblate: pod hladno vodo zmoèimo in ožamemo 3 èiste kuhinjske krpe. Na delovno površino položimo prvi oblat; nato kuhinjsko krpo; naslednje dva oblata; kuhinjsko krpo; zadnja dva oblata in na vrhu še zadnjo kuhinjsko krpo. Važno je v bistvu samo to; da se en oblat dotika ene krpe. Oblati so primerno navlaženi po približno eni uri; oziroma ko se brez težav lepo upognejo. Èe se krpe vmes preveè izsušijo; jih ponovno navlažimo. To nam da ravno dovolj èasa; da pripravimo nadev.""Nadev: zaradi velike kolièine sestavin priporoèam; da se nadev za lažje delo pripravi dvakrat iz poloviènih sestavin. Na drobno zmeljemo piškote. Stopimo maslo; v katerega smo na èim manjše kose nalomili èokolado. Pazimo; da temperatura ni prevelika (ne sme zavreti); ker to lahko vpliva na èokolado. V zmlete piškote dodamo stopljeno maslo in èokolado; sladkor v prahu; mleko in rum. Dobro premešamo; da se vse sestavine enakomerno porazdelijo. Primerna gostota zmesi je podobna nadevu za potico. Mora se lepo mazati; vendar ne sme biti tekoèa. ""Izdelava salame: na en oblat namažemo 1/5 nadeva (približno 540 g) ter ga tesno zavijemo. Salamo položimo na pladenj tako; da je rob pod njo (da se ne odpre). Ponovimo z ostalimi oblati. Najbolje je; da se salamo nareže šele naslednji dan; ko se dobro strdi."              
20300,"Podlaga: drobtine oblijemo z malo ruma; da dobijo strukturo vlažne mivke. Beljake stepemo v trd sneg. Posebej stepemo rumenjake in sladkor. Dodamo jim zmehèano maslo; mak; mleko in drobtine ter dobro premešamo. Na koncu na rahlo vmešamo še sneg beljakov. Peèemo v pekaèu; obloženim s peki papirjem; 15-20 minut na 180 stopinjah. Ko je peèeno; pecivo oblijemo s sokom ene limone.""Glazura: v sladkor v prahu dodamo 1 žlico ruma in 4 žlice limoninega soka. Preden dodamo preostalo tekoèino; zmes dobro premešamo; da se tekoèina porazdeli. Po malem dodajamo limonin sok; dokler ne dobimo goste glazure. Glazura ne sme biti preveè tekoèa; ker se sicer ne bo primerno strdila in bomo imeli težave z rezanjem. Po teksturi mora biti glazura mazljiva. Z glazuro prelijemo makovo podlago in jo s pomoèjo lopatice enakomerno porazdelimo. Pecivo razrežemo s pomoèjo modelèkov za piškote poljubnih oblik. Režemo še preden se glazura popolnoma strdi ter z nožem izgladimo morebitne razpoke. Pred serviranjem dobro ohladimo."
20302,"V manjšo skledo damo kvas; 3 žlice moke in 1 dl vode; dobro premešamo in pustimo 15 minut; da vzhaja kvas. Nato v veèjo posodo presejemo ostalo moko in v sredini kupa naredimo luknjo; kamor zlijemo mešanico iz kvasa. Okoli mešanice nalijemo ostalo vodo; a pazimo; da jo ne zlijemo v kvas. Vse skupaj z rokami dobro pregnetemo; naredimo iz testa hlebèek in pustimo vzhajati 15 minut. Hlebèek se ne bo veliko spremenil. Damo ga v pekaè; obložen s papirjem za peko in pazimo; da testo porazdelimo tako; da je na vrhu najdebelejši del. Pogaèo zarežemo kot mrežo. Premažemo jo z jajcem ali kislo smetano; jo posujemo s kumino; soljo in sladkorjem ter jo damo vzhajati za eno uro. Peèemo jo 45 minut na 180 stopinjah."
20303,"Olupimo korenèek in ga nastrgamo na tanke trakce z lupilnikom za krompir. V vroèo ponev damo sezamovo olje ter nato korenèek in pražimo nekaj minut na srednjem ognju; da se zmehèa ter mešamo (èe je potrebno; lahko dodamo eno jedilno žlico vode.) V lonec damo vroèo vodo ter vanjo soba rezance in jih kuhamo nekje do 5 minut oziroma po navodilih z embalaže. H korenèku dodamo sojino omako; kokosovo mleko in zaèinimo s soljo ter kajenskim poprom; premešamo; nato pa odstavimo z ognja. Kuhane soba rezance odcedimo ter jih dodamo k omaki; prav tako dodamo še nasekljano mlado èebulo in premešamo. Serviramo na krožnike ter posipamo s èrnim sezamom."
20304,<b>Tortna osnova:</b>"beljake stepemo v trd sneg. Rumenjake penasto umešamo; nato pa primešamo maslo sobne temperature. Dobljeno rumenjakovo kremo skupaj z moko in èokolado v prahu nežno vmešamo v beljakov sneg. Maso nadevamo v tortni model premera 24 cm; katerega dno smo obložili s papirjem za peko. Peèemo v predogreti peèici brez ventilacije pri 190 st. 30 minut (oz. T in  èas peke prilagodimo svoji peèici).""Peèenemu biskvitu odstranimo peki papir; ga vrnemo v tortni model in ga navlažimo s tekoèo kavo."Obod tortnega modela obložimo s trakovi peki papirja.<b>Krema:</b>"škrob zmešamo s 100 ml mleka; da se popolnoma raztopi. Preostalo mleko; smetano; sladkor in instant kavo v prahu segrejemo. Tik preden zavre; vmešamo škrobno mešanico in na blagem ognju ob mešanju kuhamo do zgostitve.  Po želji primešamo še rum.""Še vroèo kremo vlijemo na navlaženo tortno osnovo v tortnem modelu; katerega stene smo prej obložili s trakovi peki papirja. Ohladimo na sobno temperaturo; nato postavimo v hladilnik; da se krema popolnoma strdi.""Po želji površino prelijemo z želatinastim kavnim prelivom; ki ga pripravimo tako; da 2 lista želatine za 10 minut nabrekamo v hladni vodi; potem pa lista ožamemo in ju raztopimo v vroèi (ne vreli) raztopini instant kave. Tako pripravljeno delno ohlajeno želatino vlijemo na tortno kremo."                                                        
20305,"Škrob zmešamo s 50 ml mleka; da se popolnoma raztopi. Preostalo mleko; smetano; sladkor in instant kavo v prahu segrejemo. Tik preden zavre; vmešamo škrobno mešanico in na blagem ognju ob mešanju kuhamo do zgostitve. Po želji primešamo še rum.""Še vroèe napolnimo v kozarèke in ohladimo. Ko je puding sobne temperature; kozarèke postavimo v hladilnik."Postrežemo lahko s stepeno sladko smetano.              
20306,"Iz navedenih sestavin zgnetemo kompaktno testo; ki ga razdelimo na kupèke; težke po cca. 15 g. Vsak kupèek med dlanmi oblikujemo v gladko kroglico; to pa v podolgovat svaljek; ki ga splošèimo. V vsako bodoèe kavno zrno z nožem naredimo zarezo v obliki raztegnjene èrke S."Peèemo v predogreti peèici pri 170 stopinjah brez ventilacije 20 minut.              
20307,"Zelenjavo operemo; narežemo na lepe košèke in zložimo na veèji krožnik. ""Meso narežemo na majhne košèke; popeèemo. Posolimo in popramo. Lahko zalijemo z malo belega vina. ""V posodi zmešamo grški jogurt; razredèimo z navadnim jogurtom ali vodo do želene gostote. Solimo po želji. Dodamo  drobno nasekljan èesen in peteršilj. Na koncu prilijemo še olivno olje in sirup granatnega jabolka in vse skupaj dobro premešamo."Polivko polijemo po narezani zelenjavi in po vrhu naložimo košèke pišèanca. Dober tek.
20308,"Testo na pomokani delovni površini razvaljamo na debelino 4 mm. Iz testa s pomoèjo kozarca ali modelèkov izrežemo malo veèje kroge. Na sredino vsakega kroga z žlièko položimo eno žlièko marmelade; nato pa krogec prepognemo na pol in robove dobro stisnemo skupaj. ""Peèico ogrejemo na 180 stopinj in pripravimo pekaè. Na peki papir v pekaè zložimo žepke; ki jih peèemo 20 minut; dokler ne postanejo zlato - rjavi. Peèene žepke vzamemo iz peèice in ohladimo."
20309,"Par ur (še bolje pa èez noè) pred zaèetkom peke iz zmrzovalnika vzamemo maline in jih položimo v cedilo; posujemo s 3 žlicami sladkorja v prahu; da bodo med tajanjem oddale èimveè tekoèine.""Za bel biskvit stepemo rumenjake s sladkorjem; dodamo vodo in olje; nato še moko s pecilnim praškom. Na koncu vmešamo sneg vseh beljakov in limonino lupinico. Peèemo v ogreti peèici na 180 stopinjah od 20-25 minut; v pekaèu premera 26 cm.""Za mandljev biskvit beljake stepemo v sneg; dodamo sladkor v prahu; mlete mandlje in še presejan kakav. Peèemo v ogreti peèici na 170 stopinj cca. 15-20 minut v tortnem obodu/pekaèu s premerom 20-22 cm. ""Vanilijeve kreme se lotimo tako; da zavremo mleko in v njem skuhamo vanilijeva pudinga z dodanim sladkorjem. Ohladimo do mlaènega; nato dodamo margarino in sladkor v prahu; rumenjak. Mešamo natanèno toliko; da dobimo lepo maso - ne preveè; ker se margarina ne sme sesiriti. ""Za pripravo malinove kreme skuhamo malinova pudinga; razmešana s sladkorjem v soku iz malin. Kar vztrajno mešamo; da se zaène gostiti in ko zgleda kot živo rdeè žele; puding odstavimo. V ohlajenega dodamo kislo smetano.""Bel biskvit in mandljev biskvit prerežemo na pol; da dobimo sorazmerno tanka diska. ""Na krožnik (v obod; obložen s peki papirjem!) najprej položimo bel disk; ga namoèimo s parimi žlicami sladkane vode. Èez dodamo prbl. 3/4 odtajanih malin; jih malo potlaèimo; tako da zasedejo celo površino biskvita. Dodamo vanilijevo kremo in jo lepo; na rahlo razmažemo. Nanjo na sredino položimo prvi disk mandljevega biskvita; ga namoèimo; nato namažemo z marmelado. Èezenj položimo še drugi del mandljevega biskvita. V prostor med mandljevim biskvitom in obodom razporedimo ostale maline. Dodamo malinovo kremo; na vrh pa položimo še preostali del belega biskvita; ki ga ravno tako namoèimo s sladko vodo. ""Torto pustimo vsaj 8 ur v hladilniku; da se lepo strdi in ohladi; nato okrasimo s svežimi malinami. Dober tek!"
20310,"V visoko ponev ali lonec damo malo olja ali masla; nato sesekljamo èesen in ga rahlo popražimo. Dodamo tuno; repke kozic in rakove palèke; ki smo jih predhodno narezali na kolobarje; še malo popražimo in dodamo mleko. Kuhamo 10 minut in med tem èasom skuhamo testenine. Po 10 minutah dodamo kislo smetano; šèepec kurkume; sol in poper (po okusu). Kuhamo še par minut in posujemo s sesekljanim peteršiljem. Omako prelijemo po testeninah in jed je pripravljena."              
20311,"Teleèja zrezka potolèemo; vtremo vanju sol in poper; na eni strani ju pomokamo.""2 èebuli narežemo in jih damo v lonec z olivnim oljem. Solimo in popramo; lonec pokrijemo in poèakamo; da je èebula mehka. Takrat jo vzamemo iz lonca.""V lonec damo dva zrezka (ne na tisto stran; kjer sta pomokana) in ju na hitro speèemo - ni nujno èisto do konca. ""Dodamo èebulo od prej; zalijemo s približno 150 ml rdeèega vina in približno 50 ml vode; popramo (ni treba soliti) ter vremo na srednji temperaturi približno 20 minut oziroma toliko; da se omaka razpusti in ni veè tako vodena.""Medtem ko vre; narežemo na tenko zelje in naribamo korenèka.""Zrezka lahko že malo prej damo ven in ju narežemo na košèke; omako s èebulo pa zmeljemo.""Listnato kvašeno testo razvaljamo in loèimo v kvadratke - približno 15x15 cm; oz. po želji. Na testo položimo zelje; korenèek (malo manj kot zelja); narezano teleèje meso in na to žlièko ali dve èebulne omake - tako da se bo dalo testo zapreti. Testo ""zapeèatimo"" po robovih in damo peèi v peèico na 180 stopinj za približno 15 minut."
20313,"Sestavine za maso premešamo skupaj; brez kompliciranja. ""Kremo naredimo tako; da iz beljakov naredimo sneg; katerega nad paro mešamo in mu dodajamo sladkor. Samo toliko; da se dobro premeša; odstranimo s kopeli.""Poèakamo; da se krema ohladi; nakar mu dodamo kokosovo moko in premešamo.""Modelèek napolnimo z maso; na sredini naredimo odtis s kuhalnico; kamor bomo dali kremo; modelèek zapremo; spodnji del namažemo s kremo in nanj pritisnemo keks; kateri bo služil kot ""podstavek""."Odpremo model in osje gnezdo je gotovo.
20314,"Krompir olupimo; narežemo na kocke in damo kuhat skupaj z drobno sesekljanim korenjem; korenom peteršilja in zeleno. Vode naj bo le toliko; da je krompir komaj pokrit. Ko zavre; solimo in popramo; dodamo eno pest èemaža. Èez približno pet minut dodamo še drugo pest èemaža in kuhamo; da je krompir povsem mehak oziroma zaène razpadati. Dodamo še tretjo pest èemaža in s paliènim mešalnikom vse skupaj obdelamo v kremno zmes.""Vrnemo na ogenj; dodamo nekaj kapljic limoninega soka ali kisa; po želji še dodatno zaèinimo."Postrežemo s popeèenimi kruhovimi kockami.
20315,"Skuhamo testenine in jih odcedimo; malo tekoèine prihranimo.""Taèas; ko se testenine kuhajo; s sekljalnikom èisto drobno narežemo èebulo.""Tudi èemaž z malo vode in olja sesekljamo; ni nujno; da èisto na drobno.""Na zmerno razgretem olivnem olju prepražimo èebulo; da postekleni; zalijemo z malo belega vina; dodamo sesekljano zelenjavo ali vegeto in pražimo minuto ali dve. Dodamo odcejene testenine in mešamo; dolijemo žlico ali dve tekoèine; v kateri so se kuhale testenine; da jed ni presuha. Na koncu vmešamo sesekljan èemaž; dobro premešamo; da se sestavine enakomerno razporedijo po testeninah; po želji dodatno zaèinimo s soljo in poprom."
20316,"Iz beljakov naredimo sneg. Rumenjake penasto umešamo; izmenièno dodajamo sladkor; vanilijev sladkor in olje. Zmesi izmenièno dodajamo mineralno vodo in moko s pecilnim praškom. Na koncu vmešamo še sneg. Maso razdelimo na dva enaka dela: v prvo vmešamo 1-3 žlice èokolade; v drugo pa 1 žlico moke. Izmenièno; kot pri zebrinem pecivu; dajemo  v modelèke žlico bele in žlico èrne mase. Peèemo prib. 10-15 minut tako; da so lepo zlato zapeèeni. Po  želji dodamo na vrh mafinov še malo smetane."
20317,"Najprej speèemo 2 sloja biskvita; vsakega pripravimo tako; da loèimo 3 jajca na beljake in rumenjake; v rumenjake dodamo 3 jedilne žlice sladkorja in zmešamo v penasto kremo. Nato stepemo beljake v trd sneg ter jih nežno dodajamo in vmešamo k rumenjakom. Nato nežno vmešamo mak ter polovico naribane limetine skorjice in vlijemo v okrogel pekaè; na katerega smo dali peki papir ter peèemo 15 minut na 180 stopinjah. Med tem èasom ponovimo postopek z drugim slojem biskvita in ga damo v peèico; ko je prvi biskvit peèen. Lahko pripravimo in speèemo tudi oba naenkrat; èe je možno. Nato poèakamo; da se malenkost ohladita in odstranimo peki papir. V veliko skledo damo mascarpone sir in ga zmešamo s sladkorjem v prahu; v drugi posodi pa stepemo smetano z ekstraktom vanilije in jo nežno vmešamo v mascarpone. Nato v okrogel; snemljiv pekaè sestavimo torto tako; da najprej položimo 1 sloj makovega biskvita; nato ga premažemo s polovico mascarpone kreme ter položimo drugi del makovega biskvita in ga premažemo s preostalo mascarpone kremo. Pazimo; da so robovi zatesnjeni; da kasneje sok ne steèe mimo. Nato v 4 dl kvalitetnega pomaranènega soka vmešamo želatino v prahu; ali pa pripravimo žele po ustaljeni praksi ter zlijemo sok na vrh torte in damo v hladilnik za vsaj 3 ure; da se želatina strdi in pa torta navlaži. Nato odstranimo rob pekaèa; narežemo na kose ter postrežemo."
20318,"Chio zmešamo z mlekom in pustimo stati nekaj ur; še bolje kar èez noè; da se napoji in dobi znaèilno pudingasto strukturo. Nato ji primešamo sladkor in jo nadevamo v kozarce."Mango olupimo in zmeljemo. Sadno omako nadevamo na chio in takoj postrežemo.
20319,"Zrezke damo na kuhinjsko desko; pokrijemo s plastièno folijo in jih potolèemo. Vsakega potresemo z malo mešanice zaèimb; soljo in poprom.""V skledi zmešamo olje; sojino omako; sol; poper; nekaj kapljic kisa; vina ali limoninega soka; gorèico in mešanico zaèimb za steake in z omako premažemo zrezke ter pustimo stati nekaj èasa (lahko tudi èez noè)."Èebulo in ostalo zelenjavo èim bolj drobno sesekljamo (uporabila sem elektrièni sekljalnik)."Segrejemo posodo; v kateri bomo pekli zrezke (jaz sem šest velikih zrezkov pekla kar v picapeku) in ko je vroèa; damo vanjo zrezke in jih opeèemo z obeh strani (med peko damo na zrezke tudi omako; v kateri smo jih marinirali). ""Po potrebi zalijemo z malo juhe ali z mlaèno vodo; zrezke tudi veèkrat obrnemo.""Ko so zrezki že malo peèeni; naredimo v posodi prostor in na mašèobo damo èebulo ter premešamo; da se èebula nekoliko zmehèa. Potem dodamo še preostalo sesekljano zelenjavo; premešamo in zrezke znova razporedimo po posodi. Ogenj zmanjšamo; posodo pokrijemo in pustimo vsaj pol ure; da se naredi omaka. Niè hudega ni; èe se zrezki nekoliko zapeèejo; ko tekoèina povsem povre. Postrgamo dno posode in razmešamo z omako; èe se ni prismodilo; ne bo nobenega priokusa po grenkem; nasprotno; omaka bo še bolj polnega okusa.""Med dušenjem veèkrat premešamo in dolijemo tekoèino (juho ali vodo); seveda jed še dodatno zaèinimo (z mešanico zaèimb; soljo; poprom; domaèo vegeto; lahko dodamo tudi druge zaèimbe - ravnamo se po okusu). ""Kako dolgo bomo zrezke pripravljali je odvisno od kosa mesa in debeline zrezkov. Meni je tokrat uspelo; da so bili zelo mehki; èeprav sprva ni kazalo najbolje; sem pa zrezke v omaki na zmernem ognju in v pokriti posodi pekla oziroma dušila okoli 45 "minut.
20320,"3 žlice sladkorja in maslo penasto vmešamo; postopoma dodamo 5 rumenjakov in na koncu še limonino lupinico. Iz beljakov stepemo trd sneg; ki mu dodamo šèep soli in preostale 3 žlice sladkorja. V trdo stepen sneg najprej poèasi in nežno roèno vmešamo penasto zmes jajc; masla in limonine lupinice; nato pa še zmes obeh mok in na drobno narezanih brusnic.""Gosto zmes preložimo v pomašèen pekaè za kuglof in pogladimo; da je testo razporejeno enakomerno. Peèemo 35 – 40 minut na 180 stopinj."
20321,"Maslo; rumenjaka; kruh; por; èesen zmešamo z nastrgano vranico. Rahlo vmešamo sneg. Dodamo drobtine; moko in sol.""Dobiti moramo ne presuho in ne prevlažno zmes; da bomo lahko oblikovali žliènike."V vrel krop po želji damo jušno kocko in jo raztopimo. Oblikujemo žliènike in jih dajemo v vrel krop. Posoda naj bo dovolj prostorna."Kuha naj se vsaj 10 minut; lahko pa tudi dlje; vendar ne predolgo; da ne postanejo sluzasti."
20322,"Korenèek naribamo na trakove; brokoli razrežemo na srednje velike košèke. Cvetaèo v multipraktiku sesekljamo na drobtine. Jajci zmešamo z vilicami in jih speèemo. Vmes vsake toliko premešamo. Ni potrebno; da jih peèemo dolgo; pomembno je le; da se tekoèina sprime v grudice; ki jih nato pretresemo v skodelico. Sezamovo olje dobro segrejemo in na njem na hitro popeèemo korenèek. Dodamo fižol in grah in ob obèasnem mešanju peèemo 3 minute. Posode od zaèetka do konca ne pokrivamo s pokrovom. Dodamo cvetaèo; sojino in ostrigino omako; zaèimbe in jajci. Dobro premešamo in po vrhu nadevamo brokoli. Peèemo 5 minut; vmes malo premešamo."              
20323,"Naredimo testo iz osnovne mase. Testo naj poèiva 1 uro v hladilniku; nato speèemo palaèinke."<b>Nadev:</b>"z vilicami pretlaèimo banane. Vmešamo Nutello in lešnike oziroma orehe. S to maso namažemo palaèinke; jih zavijemo; narežemo na približno 5 cm košèke in položimo v ognjevarno posodo."Nato zmešamo mascarpone z jajcem in sladkorjem v prahu ter maso porazdelimo po palaèinkah.Položimo v peèico in peèemo pri 170 stopinjah pribl. 40 minut.
20324,"Èesnovima glavama odrežemo vrhnji del in ju vsako posebej tesno zavijemo v alu-folijo. Èesen postavimo v peèico ogreto na 180 stopinj. Peèemo približno 1 uro. V tem èasu bo èesen izgubil veèino svojega moènega vonja; postal bo kremasto mehak in obdržal blago aromo.""Medtem ko se èesen peèe; pripravimo meso in riž. Èebulo olupimo in narežemo na rezance; korenje grobo naribamo; èrni poper in kuminova semena v možnarju stremo v prah. Meso narežemo na manjše kose in ga nasolimo. Zavremo zelenjavno osnovo ali govejo juho ali osnovo. V zadosti veliki posodi; ki je primerna tudi za uporabo v peèici; moèno segrejemo svinjsko mast in kose mesa hitro opeèemo z vseh strani; da lepo porjavijo. Meso vzamemo in shranimo na toplem. Temperaturo nekoliko znižamo. Na isto mašèobo damo èebulo; premešamo in èebulo med obèasnim mešanjem poèasi pražimo; da se razpusti in zaène karamelizirati. ""Dodamo naribano korenje; mleta poper in kumin; zdrobljen èili in timijan; premešamo in pražimo; dokler ne postane korenje mehko. Dodamo popeèeno meso (skupaj s sokom; ki je iztekel iz mesa); riž; lovorjev list; zalijemo z vinom; premešamo in ko riž vpije vino; zalijemo z zelenjavno osnovo ali govejo juho ali osnovo. Èe je potrebno; solimo; premešamo; kuhamo na štedilniku le še toliko; da zavre. Nato odstavimo. Iz peèice vzamemo èesen; odstranimo alu-folijo; èesnovi glavi damo v pilav. Pokrijemo in postavimo v peèico segreto na 180 stopinj. Pilav pustimo v peèici približno 30 minut; oziroma dokler ni riž kuhan. Vzamemo iz peèice; potresemo s svežim sesekljanim peteršiljevim listjem in ponudimo."
20325,"Hruške olupimo ter jih narežemo na košèke; dodamo limonin sok; limonino lupino; rozine; orešèke in sladkor.""Jajcu in mleku nadrobimo dva piškota ter dodamo hruškovi zmesi; dobro premešamo.""Tortni model obložimo s peki papirjem; položimo prvi zvitek testa; nad testom zvrstimo piškote; nad piškoti pa sadno zmes; pokrijemo z drugim zvitkom; z ostankom testa oblikujemo trakce; kot èe bi delali pito.  "V ogreti peèici na 190 stopinjah peèemo 40 minut. 
20326,"Šunko; zelišèa in zaèimbe sem zapremo v vakuum vreèko in kuhamo cca. pol ure. Po receptu naj bi jo sicer kuhali 12 ur na 85 stopinj; vendar je doma to težko. Še toplo zmeljemo skupaj z zaèimbami; maslom in skuto. Pašteto nato ohladimo in postrežemo z marmelado rdeèe èebule in hrenovo peno."<b>Hrenova pena:</b>"hren naribamo; prelijemo z mlekom in zavremo. Mleko odstavimo; pokrijemo s folijo in pustimo 10 minut; nato precedimo in ohladimo. Ohlajeno mleko spenimo s pomoèjo aparata za delanje kapuèino pene."
20327,"Recept je primeren za vse kose mesa; saj se bodo tako stegno kot rebrca lepo spekli. Meso najprej nekoliko splaknemo in obrišemo do suhega. Nato vanj vtremo sol in zaèimbe (sam imam najraje tako mešanico; ki spominja na Indijo - koriander; kumin (ne kumina ampak zaèimba; ki zgleda zelo podobno); èili; paprika v prahu; kurkuma; timijan in rožmarin); seveda se lahko poslužimo samo klasiènih mediteranskih; èe nismo avanturisti. Meso še premažemo z oljem in pustimo poèivati par ur ali èez noè.""Peèico segrejemo na 160 stopinj; narežemo eno èebulo; najbolje kar na velike krhlje. Na alu - folijo položimo najprej èebulo; nato meso; po vrhu pa še nekaj èebule. Vse skupaj zavijemo; tako da sokovi ne bodo izhlapevali iz folije (èe imamo mesa veè; bo primeren tudi zaprt pekaè; v katerega dodamo še malenkost vina). Tako pripravljen paketek damo v peèico za 2;5 ure.""Medtem; ko se meso peèe in iz peèice že prihajajo èudovite vonjave; narežemo krompir; še eno èebulo in korenèek (korenèek narežemo na precej tanke trakove; saj se dela malo dlje kot krompir). Zelenjavo zaèinimo; dodamo olivno olje in premešamo.""Ko mine 2;5 ure; dvignemo temperaturo na 190 stopinj; iz peèice vzamemo meso in ga pustimo poèivati; v peèico pa damo zelenjavo v pokritem pekaèu. Zadevo pustimo v peèici kake pol urice oz. dokler krompir ni mehak; ko ga prebodemo z vilicami.""Ko se krompir zmehèa; dvignemo temperaturo v peèici na 230 stopinj; vzamemo zelenjavo iz peèice in nanjo položimo meso. Meso pazljivo odvijemo nad kako skledo; da ne izgubimo soka; ki ga je izpustilo; ampak ga uporabimo za zaliti zelenjavo (to bo naredilo zadevo bolj soèno; mašèoba iz mesa bo poudarila sladkost korenèka).""Na visoki temperaturi peèemo še pol ure do 45 minut; vmes premešamo krompir; da se ne prismodi in obrnemo meso; da se skorjica naredi na vseh straneh."Zadevo samo še serviramo in uživamo v pohvalah jedcev :).              
20328,Banano narežemo na krogce in jih položimo v majhen kozarèek. Nanje vlijemo jogurt in nazadnje Albertov keks zdrobimo in ga potresemo po jogurtu.Dober tek!
