id,sestavina
20248,<b>Piškotna podlaga:</b>
20248,maslenih piškotov
20248,"mletih <a href=""https://www.kulinarika.net/recepti/zacimbe/39/mandelj/"">mandljev</a>"
20248,masla
20248,<b>Borovničev nadev:</b>
20248,borovnic
20248,sladkorja
20248,smetane za stepanje
20248,želatine v prahu
20248,<b>Smetanov nadev:</b>
20248,smetane za stepanje
20248,kisle smetane
20248,želatine v prahu
20248,sladkorja v prahu
20249,kvasa
20249,margarine
20249,rumenjakov
20249,mleka
20249,jedilne žlice ruma
20249,sladkorja
20249,"zavojček <a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> sladkorja (cca. 10 g)"
20249,posebne pšenične moke
20249,soli
20249,"naribana lupinica <span class=""label-inline"">1"
20250,navadne moke
20250,kocke kvasa
20250,sladkorja
20250,in pol žličke soli
20250,vode
20251,velikega avokada
20251,jedilni žlici medu
20251,"mletih <a href=""https://www.kulinarika.net/recepti/zacimbe/39/mandelj/"">mandljev</a>"
20251,jedilna žlica kakava
20251,zavitek listnatega testa / 275 g (puff pastry)
20251,jedilna žlica vode
20252,"<a href=""https://www.kulinarika.net/recepti/zacimbe/130/zelena/"">zelena</a> bučka"
20252,srednje velika čebula
20252,olja ali masla
20252,argove kocke
20252,timijana
20252,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>; sol"
20252,"<a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilj</a> ali drobnjak"
20252,s kupom kisle smetane
20253,<b>Testo:</b>
20253,zavojček suhega kvasa
20253,tople vode
20253,"cela in <span class=""label-inline"">1/4 skodelice"
20253,stopljenega masla
20253,sladkorja
20253,jajci
20253,soli
20253,"do <span class=""label-inline"">6"
20253,<b>Omaka:</b>
20253,jabolk
20253,sladkorja
20253,pomarančnega soka
20253,belega vina (po želji) 
20253,"<a href=""https://www.kulinarika.net/recepti/zacimbe/87/nageljnove-zbice-klincki-/"">klinčki</a>"
20253,stopljenega masla
20253,cela in 1/4 skodelice sladkorja
20253,"<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>"
20253,rjavega sladkorja (priporočam muscovado)
20254,<b>Za bananino testo:</b>
20254,"pšenične moke tip <span class=""label-inline"">500"
20254,pecilnega praška
20254,sode bikarbone
20254,soli
20254,masla
20254,sladkorja
20254,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> sladkorja "
20254,rjavega trsnega sladkorja
20254,rumenjaki (ali eno jajce) velikosti L
20254,jajci velikosti L
20254,"veliki zreli <a href=""https://www.kulinarika.net/recepti/zacimbe/9/banana/"">banani</a>"
20254,rdeča ali roza jedilna barva
20254,<b>Za čokoladno testo:</b>
20254,"pšenične moke tip <span class=""label-inline"">500"
20254,pecilnega praška
20254,sode bikarbone
20254,soli
20254,sladkorja
20254,jedilne žlice temnega kakava v prahu
20254,mleka
20254,sončničnega olja
20255,margarine
20255,sladkorja
20255,"zavitka <a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> sladkorja"
20255,jajci
20255,moke
20255,pecilnega praška
20255,soli
20255,grobo sesekljanih orehovih jedrc
20255,grobo nasekljane jedilne čokolade
20255,malih čokoladnih žitnih kroglic
20256,"posušenega paradižnika; vloženega v <span class=""label-inline"">1 dl"
20256,strokov česna
20256,čilija ali več po okusu
20256,posušenega origana 
20256,sol po okusu
20256,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">popra</a>"
20257,zrel avokado
20257,drobno sesekljane čebule
20257,ali pol konzerve rdečega fižola
20257,trdo kuhano jajce
20257,bučnega olja
20257,jabolčnega kisa
20257,oz po okusu Bio provansalska sol
20258,mešanega mletega mesa
20258,rdeč korenček
20258,večja čebula
20258,olivno olje
20258,mlete sladke paprike
20258,stroki česna
20258,"<a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilj</a>"
20258,drobtine 
20258,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20258,olje
20258,surovo jajce
20258,kuhana jajca
20258,olivno olje
20259,<b>Za testo:</b>
20259,bele moke 
20259,pecilnega praška
20259,soli
20259,stopljenega masla
20259,olja
20259,sladkorja
20259,"semena <span class=""label-inline"">1 "
20259,jajci
20259,"zamašek <a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> ekstrakta"
20259,mleka
20259,stopljeno maslo ali kokosova maščoba za pekač
20260,<b>Za biskvit:</b>
20260,jajca
20260,moke
20260,sladkorja
20260,mleka
20260,olja
20260, kakava
20260,pecilni prašek
20260,vanilijeva sladkorja
20260,<b>Za nutellino kremo:</b>
20260,mascarponeja
20260,sladke smetane
20260,veliki žlici Nutelle
20260,<b>Za navlažitev biskvita:</b>
20260,<b>Malinov sok:</b>
20260,sok malin + malo ruma + sladkor po okusu
20260,<b>Mlečni sok: </b>
20260,mleka + rum + sladkor po okusu
20260,zamrznjenih malin
20260,sladke smetane
20260,mrvice za okras
20261,"bele moke tip <span class=""label-inline"">500"
20261,zavitka suhega kvasa ali ¼ kocke (10 g) svežega
20261,toplega mleka
20261,čajne žličke soli
20261,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
20261,"naribana lupina <span class=""label-inline"">1"
20261,sladkorja
20261,zamašek ruma
20261,rumenjaki
20261,masla sobne temperature
20262,moke za krofe 
20262,zavitek suhega kvasa ali 1/2 kocke (20 g) svežega
20262,toplega mleka
20262,soli
20262,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
20262,"naribana lupina <span class=""label-inline"">1"
20262,sladkorja
20262,zamašek ruma
20262,rumenjaki
20262,celo jajce
20262,masla sobne temperature
20262,Premaz: stepeno jajce
20262,Nadev: marelična marmelada
20263,<b>Tortno dno:</b>
20263,datljev brez koščic
20263,vode
20263,oluščenih pistacij
20263,kokosove moke
20263,<b>Krema:</b>
20263,borovnic
20263,kokosovega sladkorja
20263,jogurta 
20263,indijskih oreščkov 
20263,grškega jogurta
20263,listov želatine
20263,kokosove smetane (lahko navadna smetana)
20264,"tortni model premera <span class=""label-inline"">22-24"
20264,<b>Tortno dno:</b>
20264,zdrobljenih grisinov
20264,jedilnih žlic mleka
20264,stopljenega masla
20264,<b>Krema:</b>
20264,zrel avokado
20264,jogurta 
20264,"mletih <a href=""https://www.kulinarika.net/recepti/zacimbe/39/mandelj/"">mandljev</a>"
20264,grškega jogurta
20264,listov želatine
20264,sladke smetane
20264,<b>Okras:</b>
20264,češnjevi paradižniki
20265,"Tortni model premera <span class=""label-inline"">24"
20265,"Tortno dno; obod in »pokrov«"
20265,olupljenega krompirja
20265,sol
20265,moke
20265,rumenjaki
20265,parmezana
20265,"mleti <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20265,<b>Nadev:</b>
20265,blanširane in ožete špinače
20265,sol
20265,pečenega pršuta
20265,mozzarele
20265,<b>Za površino pred peko:</b>
20265,drobtine
20265,koščki masla
20266,<b>Testo:</b>
20266,"univerzalne moke tip <span class=""label-inline"">500"
20266,mleka
20266,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
20266,sladkorja
20266,jajce
20266,"suhega kvasa ali <span class=""label-inline"">20 g"
20266,sol
20266,masla sobne temperature
20266,<b>Kakavov vložek:</b>
20266,masla sobne temperature
20266,grenkega kakava
20266,moke
20266,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
20266,<b>Premaz:</b>
20266,staljeno maslo
20267,<b>Za okroglo torto premera 24 cm:</b>
20267,<b>Svetel biskvitni oblat:</b>
20267,jajci
20267,sladkorja
20267,ostre moke
20267,pecilnega praška
20267,"<b>""Pikasti"" biskvitni oblat:</b>"
20267,jajci
20267,sladkorja
20267,ostre moke
20267,pecilnega praška
20267,veliki žlici čokoladnih mrvic
20267,<b>Temni biskvitni oblat:</b>
20267,jajci
20267,sladkorja
20267,ostre moke
20267,kakava
20267,pecilnega praška
20267,<b>Za nadev:</b>
20267,mascarponeja
20267,sladke smetane
20267,zmrznjenih jagod
20267,Nutelle
20267,želatine fix
20267,utrjevalca za smetano (kremfix)
20267,agavin sirup in/ali sladkor v prahu (po potrebi)
20268,fileja postrvi s kožo
20268,jedilna žlica olivnega olja
20268,motovilca
20268,granatnega jabolka
20268,nariban Grana Padano sir
20268,limone
20268,sol
20268,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20269,"špile (imajo jih v vsaki špeceriji; mesnici;.. lahko pa jih narediš doma)"
20269,zavojček zamrznjenih črev (najraje imam tanka čreva) (dobiš jih v Mercatorju)
20269,ajde
20269,"riža (pomembno: riž mora biti navaden; ne sme biti dolgozrnat; ker so kašnice drugače preveč suhe)"
20269,čebule
20269,15 dag svinjske zaseke
20269,"črnega mletega <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">popra</a>"
20269,pimenta
20269,"do 5 g <a href=""https://www.kulinarika.net/recepti/zacimbe/76/majaron/"">majarona</a>"
20269,kuhinjske soli
20269,"<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a> (nikakor več kot 2 g ; razen; če vam okus ugaja)... lahko pa tudi popolnoma brez"
20270,malih kozic (lahko tudi zamrznjene)
20270,olja
20270,"sol; <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>; origano"
20270,kisle smetane
20270,moke
20270,voda
20271,<b>Strastni biskvit v sebi skriva:</b>
20271,jajca
20271,sladkorja
20271,kokosove moke
20271,pšenične bele moke
20271,<b>Sočnost biskvita zagotovimo s:</b>
20271,pomarančnim sokom
20271,marmelado
20271,<b>Ljubeč jagodni pire sestoji iz:</b>
20271,zamrznjenih jagod
20271,želatine fix
20271,sladkor v prahu
20271,<b>V nežno kremo spadajo:</b>
20271,zvrhanih žlic mlečne Linolade (bele)
20271,mascarponeja
20271,sladke smetane
20271,sladkorja v prahu
20271,lističi želatine
20271,<b>Za očarljivo zunanjost:</b>
20271,sladke smetane
20271,sveže jagode
20271,kokosova moka
20271,premer pekača naj bo 26 cm
20272,prekajena svinjska rebrca
20272,ješprenjčka
20272,fižola
20272,jušna zelenjava
20272,korenje
20272,čebula
20272,česen
20272,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20272,sol
20272,lovor
20272,"paradižnik; paradižnikov koncentrat; pasiran paradižnik"
20275,kuskusa
20275,jajci
20275,stopljenega masla
20275,moke
20275,nastrganega parmezana
20275,čemaževega pesta ali 5 dag kuhane in drobno sesekljane špinače
20275,Biogette
20275,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a> po okusu"
20276,<b>Za testo:</b>
20276,moke
20276,masla (hladnega)
20276,sladkorja
20276,celo jajce
20276,rumenjak
20276,<b>Za vanilijevo kremo:</b>
20276,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> pudinga"
20276,"ustrezna količina mleka (da skuhamo <a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> puding)"
20276,sladka smetana
20276,sladkor (za sladkanje pudinga in sladke smetane)
20277,<b>Za tortni model premera 26 cm:</b>
20277,univerzalne bele moke
20277,pecilnega praška
20277,sladkorja
20277,rumenjaki
20277,beljaki
20277,"zmletih; olupljenih pomaranč"
20277,"naribana lupina <span class=""label-inline"">2-4"
20277,olja
20277,mleka
20277,čokoladnih kapljic
20278,rdeče pese
20278,višenj
20278,jabolki
20278,želirnega sladkorja 1:2
20278,ruma po želji
20279,listov listnatega testa
20279,navadna jogurta
20279,jajci
20279,lončka sladkorja
20279,lonček olja
20279,lončka pšeničnega zdroba
20279,pecilni prašek
20279,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
20279,velikega kozarca višenj
20279,* lonček je merica od jogurta
20280,narezane šunke
20280,šampinjonov
20280,paradižnikove mezge
20280,naribanega sira
20280,"suhi kvas v prahu / <span class=""label-inline"">7 g"
20280,moke + še nekaj za razvaljati
20280,sol
20280,jedilna žlica origana
20280,mlačne vode
20280,olivnega olja
20281,<b>Škrobni starter:</b>
20281,moke
20281,hladne vode
20281,<b>Testo:</b>
20281,bele univerzalne moke 
20281,suhega kvasa ali 10 g svežega (1/4 kocke)
20281,čajne žličke soli
20281,čajne žličke sladkorja
20281,mlačnega mleka
20281,masla sobne T ali olja
20281,ves škrobni starter sobne T
20281,<b>Nadev:</b>
20281,paradižnikovega pireja 
20281,rezin pečenega pršuta
20281,sira (edamec)
20281,šampinjonov iz slanice
20281,olive
20281,origano         
20282,<b>Škrobni starter:</b>
20282,moke
20282,hladne vode
20282,<b>Testo:</b>
20282,bele univerzalne moke 
20282,suhega kvasa ali 10 g svežega (1/4 kocke)
20282,čajne žličke soli
20282,čajne žličke sladkorja
20282,mlačnega mleka ali vode
20282,masla sobne T ali olja
20282,ves škrobni starter sobne T
20282,<b>Nadev:</b>
20282,sira (edamec)
20282,hrenovk brez ovoja
20283,<b>Palačinke:</b>
20283,jajca
20283,mleka
20283,moke
20283,soli
20283,<b>Nadev:</b>
20283,skute
20283,sladkorja
20283,kisle smetane ali malo sladke smetane
20283,limonina lupinica
20283,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
20283,jajce
20283,po želji lahko dodamo pest rozin
20283,<b>Preliv:</b>
20283,jajce
20283,sladkorja
20283,smetane
20284,moke
20284,čokolade v prahu
20284,jajca
20284,par žlic vode - po potrebi
20285,masti ali olja
20285,čebule
20285,"jagnjetine; govedine ali žrebička"
20285,biogette
20285,lovorov list
20285,korenja
20285,"timijan; šetraj"
20285,suhega belega vina
20286,jajca
20286,jogurt
20286,jogurtov lonček sladkorja
20286,jogurtovega lončka moke
20286,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
20286,pecilni prašek
20287,ribjih filejev (brez kože)
20287,olivno olje
20287,srednje veliki krompirji
20287,"sol in sveže zmleti črni <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20287,timijan
20287,"<a href=""https://www.kulinarika.net/recepti/zacimbe/10/bazilika/"">bazilika</a>"
20287,koper
20287,peteršiljevo listje
20287,jajci
20287,vermut
20287,suhega belega vina
20287,tabasco
20287,neškropljena limeta ali limona
20287,stroki česna
20287,krušne drobtine
20287,"janeževo žganje (pernod; pastis; ...)"
20287,ostra moka
20288,<b>Piškotna podlaga:</b>
20288,maslenih piškotov
20288,"mletih <a href=""https://www.kulinarika.net/recepti/zacimbe/39/mandelj/"">mandljev</a>"
20288,masla
20288,<b>Krema:</b>
20288,smetane za stepanje
20288,kisle smetane
20288,mlete želatine
20288,sladkorja v prahu
20288,limete
20288,cca. 700 g jagod
20289,<b>Za 10 zvrnjenih tortic:</b>
20289,"Philadelphia sirčka s <span class=""label-inline"">3%"
20289,sladke smetane
20289,kondenziranega mleka
20289,polnozrnatih piškotov (midva sva uporabila ovsene piškote s sezamom)
20289,masla
20289,stevia ali sladkor
20289,limoni
20290,azijski jajčni rezanci
20290,piščančjih prsi
20290,jajčni beljak
20290,jž gustina
20290,rastlinsko olje
20290,cm ingverja
20290,česna
20290,"dlan narezane zelenjave (belo zelje; rdeča paprika; čebula; korenček)"
20290,čž čilija v prahu (oz. po želji)
20290,"belega <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">popra</a>"
20290,svetla sojina omaka
20290,mlada čebula
20290,zdrobljeni arašidi
20290,drobnjak
20291,ajdove kaše
20291,"mešana zelenjava (grah; korenček; krompir; stročji fižol; por; čebula; rdeča paprika;   gomolj <a href=""https://www.kulinarika.net/recepti/zacimbe/130/zelena/"">zelene</a>)"
20291,"<a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilj</a>"
20291,čž domače vegete
20291,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20292,"temne čokolade s <span class=""label-inline"">85 %"
20292,amaranta *
20292,konopljinih proteinov *
20292,mace prahu (po želji)
20292,suhih sliv
20292,jž kakavovih zrnc
20293,velikonočna šunka s kostjo
20293,kvasa 
20293,čajne žličke sladkorja
20293,.440 g gladke moke
20293,vode 
20293,soli 
20293,sončničnega olja 
20293,"po želji še kumino;"
20293,janež
20293,koriander ali komarček
20294,pirina moka
20294,špinača
20294,pire krompir
20295,majhne hruške
20295,sok ene limone
20295,jajca
20295,masla (125 g)
20295,smetane
20295,grenke čokolade
20295,finega sladkorja
20295,"fino zmletih <a href=""https://www.kulinarika.net/recepti/zacimbe/39/mandelj/"">mandljev</a>"
20295,moke
20295,kakava
20295,kavna žlička pecilnega praška
20295,soli
20295,<b>Za glazuro: </b>
20295,jedilne čokolade
20295,sladke smetane
20295,Ostalo: peki papir
20296,<b>Čokoladna plast (spodnja) :</b>
20296,"zavitek piškotov (navadni; masleni; leibniz; baby;...)"
20296,"zavitek napolitank (čoko; lešnik; <a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilija</a>;..)"
20296,masla
20296,čokolade (mlečna)
20296,grenkega kakava
20296,mleka
20296,instant kapučina (po želji)
20296,<b>Puding (srednja):</b>
20296,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> pudinga"
20296,mleka
20296,instant kapučina
20296,sladkorja
20296,sladke smetane
20296,<b>Smetana (zgornja):</b>
20296,sladke smetane
20296,instant kapučina
20296,sladkorja
20296,"<a href=""https://www.kulinarika.net/recepti/zacimbe/9/banana/"">banani</a>"
20296,nasekljanih lešnikov
20296,kakav
20298,korenja
20298,sveže paprike
20298,paradižnik
20298,sol
20298,bučno olje
20298,"kis; <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20299,"paket oblatov (vsebuje <span class=""label-inline"">5"
20299,"Albert piškotov (<span class=""label-inline"">1"
20299,masla
20299,jedilne čokolade
20299,sladkorja v prahu
20299,mleka
20299,ruma
20300,<b>Podlaga:</b>
20300,masla
20300,"<a href=""https://www.kulinarika.net/recepti/zacimbe/77/mak/"">maka</a>"
20300,sladkorja
20300,mleka
20300,jajca
20300,drobtin
20300,ruma
20300,sok ene limone (~100 ml)
20300,<b>Glazura:</b>
20300,sladkorja v prahu
20300,soka limone
20300,ruma
20301,file piščančjih prsi
20301,moke
20301,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>; sol"
20301,manjša čebula
20301,česna
20301,kokosovega mleka 
20301,škroba
20301,"suhe <a href=""https://www.kulinarika.net/recepti/zacimbe/10/bazilika/"">bazilike</a>"
20301,"<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>"
20301,kurkume
20302,kvasa
20302,moke
20302,tople vode
20302,sol
20302,sladkor
20302,kumina
20302,jajce po želji
20303,soba rezancev
20303,jedilna žlica črnega sezama
20303,jedilni žlici sojine omake
20303,jedilni žlici kokosovega mleka
20303,mladi čebuli
20303,korenček
20303,soli
20303,"kajenski <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20303,jedilni žlici sezamovega olja
20304,<b>Tortna osnova:</b>
20304,rumenjaki
20304,sladkorja
20304,čokolade v prahu 
20304,univerzalne bele moke
20304,zmehčanega masla ali margarine
20304,"beljaki; stepeni v sneg"
20304,<b>Preliv za navlažitev tortne osnove:</b>
20304,vode
20304,sladkorja
20304,instant kave v prahu
20304,<b>Krema:</b>
20304,mleka
20304,sladke smetane
20304,sladkorja
20304, jedilnega škroba
20304,instant brezkofeinske ali kofeinske kave v prahu
20304,Po želji: 3 jedilne žlice ruma
20304,<b>Želatinast kavni preliv:</b>
20304,vroče vode
20304,instant kave v prahu
20304,sladkorja
20304,lista želatine
20305,mleka
20305,sladke smetane
20305,sladkorja
20305,jedilnega škroba
20305,instant brezkofeinske ali kofeinske kave v prahu
20305,Po želji: 1 jedilna žlica ruma
20306,moke za fino pecivo
20306,mletega sladkorja
20306,grenkega kakava v prahu
20306,instant kave v prahu
20306,zmehčanega masla
20306,kuhane močne kave
20307,ledenke
20307,paradižnika
20307,kumare
20307,rumena paprika
20307,olive
20307,piščančjih prsi
20307,sol 
20307,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20307,grškega jogurta
20307,vode ali navadnega tekočega jogurta za razredčitev
20307,olivno olje
20307,"sirup granatnega jabolka (če ni; lahko izpustimo)"
20307,česna
20307,"svež <a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilj</a>"
20307,sol
20308,moke 
20308,margarine
20308,sladkorja 
20308,navadna jogurta 
20308,vanilijeva sladkorja
20308,limonin sladkor
20308,rumov sladkor
20308,marmelada
20309,<b>Bel biskvit: </b>
20309,jajca
20309,sladkorja
20309,moke
20309,pecilnega praška
20309,"vode s <span class=""label-inline"">0;5 dl"
20309,olja
20309,naribana lupinica 1 limone
20309,"<b><a href=""https://www.kulinarika.net/recepti/zacimbe/39/mandelj/"">mandljev</a> biskvit:</b>"
20309,beljakov
20309,"mletih <a href=""https://www.kulinarika.net/recepti/zacimbe/39/mandelj/"">mandljev</a>"
20309,sladkorja v prahu
20309,kakava v prahu
20309,<b>Vanilijeva krema:</b>
20309,mleka
20309,vanilijeva pudinga
20309,sladkorja
20309,margarine
20309,sladkorja v prahu
20309,rumenjak
20309,<b>Malinova krema:</b>
20309,soka odtečenega iz zmrznjenih malin/malinin sirup/malinin sok
20309,malinova pudinga
20309,sladkorja
20309,kisle smetane
20309,malinova marmelada za premaz
20309,zmrznjenih ali svežih malin
20309,voda z razopljenim vanilijevim sladkorjem za navlažitev biskvita
20309,sveže maline za okras
20310,"testenin (špageti; makaroni..)"
20310,repkov kozic
20310,rakovih palčk
20310,konzervi tune
20310,"<a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilj</a>"
20310,mleka
20310,kisla smetana
20310,zrna česna
20310,kurkume
20310,sol
20310,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20310,olje ali maslo
20311,sol
20311,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20311,moka
20311,telečja zrezka
20311,čebuli
20311,paket listnatega kvašenega testa
20311,rdečega vina
20311,50 ml vode
20311,korenčka 
20311,zelje (približno enaka količina kot korenčka)
20311,"sol; <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>; moka"
20312,šampinjonov ali drugih gob
20312,masla 
20312,mleka 
20312,"moka; mleko (za zgostitev) "
20312,"sol; <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>; <a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilj</a>"
20312,jušne kocke
20312,paprika v prahu...
20313,Masa;
20313,masla
20313, sladkorja v prahu
20313,marelične marmelade
20313,kakava v prahu
20313,ruma
20313,mletih keksov (Albert)
20313,Krema;
20313,beljaki
20313,sladkorja v prahu 
20313,kokosove moke
20313,|keksi za podstavek
20314,srednje velika krompirja
20314,tri pesti čemaža
20314,"sol; <a href=""https://www2.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20314,"drobno sesekljanega korenčka; <a href=""https://www2.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilja</a> (manjši koren) in <a href=""https://www2.kulinarika.net/recepti/zacimbe/130/zelena/"">zelene</a> (ne več kot za čajno žličko)"
20314,(jaz sem uporabila domačo vegeto)
20314,limonin sok ali kis (nekaj kapljic)
20314,popečene krušne kocke
20315,testenin
20315,tri pesti čemaža
20315,srednje velika čebula
20315,olivno olje
20315,"sol; <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20315,jušna žlica drobno sesekljane jušne zelenjave
20315,(uporabljam domačo vegeto)
20315,belega vina
20316,jajci
20316,sladkorja
20316,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> sladkorja"
20316,olja
20316,moke
20316,pecilnega praška
20316,gazirane mineralne vode
20316,kakava v prahu (ali čokolade)
20316,moke
20316,smetana po želji
20317,jajc
20317,jedilnih žlic sladkorja
20317,naribana lupina ene limete
20317,"mletega <a href=""https://www.kulinarika.net/recepti/zacimbe/77/mak/"">maka</a>"
20317,mascarpone sira
20317,smetane za stepanje
20317,sladkorja v prahu
20317,"ekstrakta <a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilije</a>"
20317,želatina fix v prahu
20317,pomarančnega soka
20318,jedilne žlice chia semen
20318,"mleka (kravjega; <a href=""https://www.kulinarika.net/recepti/zacimbe/39/mandelj/"">mandljevega</a>; ovsenega; sojinega..)"
20318,manga
20318,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> sladkorja"
20319,večjih govejih zrezkov
20319,srednje veliki čebuli
20319,večji korenček
20319,"večji koren <a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilja</a>"
20319,"<a href=""https://www.kulinarika.net/recepti/zacimbe/130/zelena/"">zelene</a>"
20319,manjši por
20319,"sol; <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20319,"<a href=""https://www.kulinarika.net/recepti/zacimbe/37/gorcica/"">gorčice</a>"
20319,mešanica začimb za zrezke
20319,sojina omaka
20319,olje
20320,sladkorja
20320,masla
20320,ajdove moke
20320,mletih ovsenih kosmičev
20320,jajc
20320,limonina lupinica
20320,soli
20320,drobno narezanih suhih brusnic ali katerega koli suhega sadja
20321,surovo maslo za en oreh
20321,rumenjaka
20321,zdrobljenega belega kruha ali dve drobljeni žemlji
20321,"drobno nasekljan <a href=""https://www.kulinarika.net/recepti/zacimbe/130/zelena/"">zeleni</a> del pora"
20321,česna
20321,sneg iz 2 beljakov
20321,krušne drobtine
20321,moke
20321,sol
20321,nastrgana vranica
20321,jušna kocka (po želji)
20322,glave cvetače
20322,brokolija
20322,korenček
20322,graha
20322,stročjega fižola
20322,jajci
20322,sezamovo olje
20322,sojina omaka
20322,ostrigina omaka
20322,"sol; <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20323,<b>Osnovna masa za palačinke:</b>
20323,mleka
20323,moke
20323,jajci
20323,soli
20323,<b>Nadev:</b>
20323,"<a href=""https://www.kulinarika.net/recepti/zacimbe/9/banana/"">banani</a>"
20323,Nutelle oz. po želji
20323,lešnikov ali orehov (nasekljanih)
20323,sira mascarpone 
20323,jajce
20323,sladkorja v prahu in nekaj za posip na koncu
20324,svinjskega vrata brez kosti
20324,riža
20324,srednje veliki korenčki
20324,večji čebuli
20324,jušni žlici svinjske masti
20324,zelenjavne osnove ali čiste goveje juhe ali osnove 
20324,"črnega <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">popra</a> v zrnu"
20324,posušenega timijana
20324,kavne žlice semen kumine
20324,majhen posušen čili
20324,lovorjev list
20324,sol
20324,suhega belega vina
20324,glavi česna
20324,vejic svežega peteršiljevega listja
20325,zvitka lahkega listnatega testa
20325,piškotov (savoiardi)
20325,hrušk
20325,svetlih rozin
20325,peščici na grobo sesekljanih oreščkov
20325,sladkorja
20325,mleka
20325,jajce
20325,sok cele limone
20325,limonine lupine
20326,dimljene šunke
20326,skute
20326,masla
20326,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20326,svež rožmarin
20326,česna
20326,šalotka
20327,jagnječje meso
20327,krompir
20327,korenček 
20327,čebula
