id,sestavina
290,"narezanih <a href=""https://www.kulinarika.net/recepti/zacimbe/39/mandelj/"">mandljev</a>; lešnikov ali orehov"
290,èokoladnega ali kakega drugega preliva
291,moke 
291,"zavitek <a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> pudinga"
291,zavitek pecilnega praška
291,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
291,sladkorja
291,olja
291,mleka
291,"srednje velike <a href=""https://www.kulinarika.net/recepti/zacimbe/9/banana/"">banane</a>"
291,jajci
292,kozarca olja
292,kozarca moke
292,kozarca mleka
292,kozarca sladkorja
292,jajci
292,pecilna praška
292,vanilijeva sladkorja
292,moke po potrebi 
292,<b>Za nadev potrebujemo:</b>
292,masla
292,sladkorja
292,jajce
292,èokolade v prahu 
293,<b>Testo: (za 3 plošèe)-velik pekaè:</b>
293,moke
293,jajci
293,margarine
293,sladkorja
293,pecilnega praška
293,mleko po potrebi
293,<b>Krema:</b>
293,mleka
293,sladkorja
293,zvrhanih žlic ostre moke
293,margarine
293,vanili sladkor
293,rum
293,<b>Preliv:</b>
293,jedilne èokolade
293,margarine
293,sladkorja
293,mleka
294,"beljakov (okoli <span class=""label-inline"">6"
294,sladkorja 
294,moke 
294,pecilnega praška 
294,narezanih orehov 
294,kokosove moke 
294,rebro naribane èokolade 
294,limona 
294,"v rumu namoèenih rozin <a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimet</a> "
295,<b>Testo I:</b>
295,jajce
295,sladkorja
295,margarine
295,pec.praška
295,moke
295,naribana lupina 1 limone
295,Testo II
295,jajca
295,"za težo <span class=""label-inline"">3"
295,"za težo <span class=""label-inline"">3"
295,olja
295,pec.praška
295,Nadev
295,"jabolka (ca 4 velika); <a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimet</a>; malo sladk."
295,Glazura
295,"sladk .v prahu; sok 1 limone"
296,pšeniène bele moke
296,ajdove moke
296,sojine moke
296,koruzne moke
296,margarina za peko
296,sladkorja v prahu
296,jajce
296,vanilin sladkor
296,pecilnega praška
297,jajce
297,sladkorja
297,moke
298,vanilij
298,rumenjaki
298,vode
298,sladkorja
298,<b>in še:</b>
298,moke
298,žl kakava ali èokolade v prahu
298,olja
298,pecilni
298,žl ruma 
299,Testo
299,jajca
299,sladkorja
299,moke
299,"pecilni prašek;"
299,olja
299,mleka
299,Nadev
299,skute
299,kislo smetano
299,limonina lupinica naribana vanilin sladkor
299,po želji lahko še malo sladkorja. 
300,<b>Biskvit:</b>
300,"jajc; "
300,vroèe vode
300,"sladkorja;"
300,moke
300,pec. praška
300,<b>Testo za potico:</b>
300,moke
300,jajci
300,olja
300,kisle smetane
300,"kvasa (v kvas zamešaj <span class=""label-inline"">2 žlici"
300,<b>Skutni nadev:</b>
300,skute
300,"sladkorja;"
300,kisla smetana
300,vanilij
300,"lupina <span class=""label-inline"">1"
300,<b>Orehov nadev:</b>
300,orehov
300,sladkorja
300,kisla smetana
300,ruma
301,<b>Za biskvit potrebujemo:</b>
301,jajc
301,moke
301,sladkorja
301,kakava v prahu
301,<b>Vanili krema:</b>
301,mleka
301,jajc
301,sladkorja
301,moke
301,zavitek vanili sladkorja
301,<b>Sladkorni sirup:</b>
301,sladkorja
301,vode
301,".<span class=""label-inline"">5 dl"
301,rozin
301,"Potrebujemo še 50 dag mletih orehov; sladko smetano in jedilno èokolado"
302,jajc
302,.3dl mleka
302,sladkorja
302,sladkorja za beljake
302,moke
302,zavitek vanilin sladkorja
302,".<span class=""label-inline"">3 dl"
302,"sladkorja in <span class=""label-inline"">1"
303,"jajc loèimo (<span class=""label-inline"">6 kosov"
303,sladkorja
303,piškotnih drobtin (Albert keksi)
303,mletih orehov
303,taljene èokolade
303,drobno narezana lupina ene pomaranèe (neškropljene)
303,<b>Èokoladni obliv:</b>
303,jedilne èokolade
303,masla 
304,veèjih razpolovljenih svežih breskev
304,suhega belega vina
304,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">popra</a>ženih in narezanih mandeljev"
304,stepene smetane ali sladoleda
305,vode
305,sadnega sladkorja
305,sirupa natreen
305,breskev
305,pomaranènega soka
305,limoninega soka
305,mineralne vode
306,masla
306,sladkorja
306,vanilij sladkor
306,šcepec soli
306,jajci
306,moke 
306,zavitka pecilnega praška
306,maslo ali margarina 
307,srednje velika jajca
307,sladkorja
307,moke
308,Biskvit
308,rumenjakov
308,lic sladkorja
308,lic ostre moke
308,lic vode
308,beljakov - trdi sneg
308,<b>Nadev:</b>
308,masla ali margarine
308,sladkorja v prahu
308,mletih orehov
308,"""albert"" piškotov"
308,coca-cole
308,rum po okusu
309,".<span class=""label-inline"">50 dag"
309,šcepec soli
309,naribana lupina limone
309,masla
309,sladkorja
309,pecilni prašek
309,"<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>"
309,jajce
310,surovega masla
310,o dag sladkorja
310,rumenjakov
310,žlico ruma
310,vanilij sladkor
310,naribana limonina lupina
310,mleka
310,bele moke
310,zavitka pecilnega praška
310,o dag èešenj brez košèic
310,"<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a> v prahu"
310,trdi sneg petih beljakov 
311,èokolade za kuhanje
311,sladkorja
311,jajce
311,zmletih orehov
311,grobo narezanih orehov
311,ruma
311,masla
312,jajc
312,l4 dag sladkorja
312,"l<span class=""label-inline"">4 dag"
312,"l<span class=""label-inline"">4 dag"
313,sadnega soka
313,"mleka-2;5 dl"
313,èokoladnega sladoleda
313,èokoladni opilki za okras
314,"kuhalne èokolade; poldrugi dl mleka"
314,sladkornega sirupa
314,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilija</a>"
314,sladke smetane
315,<b>Ža biskvit:</b>
315,moke
315,sladorja
315,vode
315,pecilni prašek
315,vaniljev sladkor
315,jajca
315,<b>Za nadev:</b>
315,breskev
315,vaniljeva pudinga
315,vode
315,smetana za dekoracijo
315,sladkorja
316,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> sladoleda"
316,èokoladnega sladoleda
316,sladke smetane
316,sladkorja v prahu
316,narezanega kandiranega sadja
316,beljak
317,Albertovih keksov
317,kokosove moke
317,masla ali margarine
317,sladkorja
317,vode
317,jedilne èokolade
317,ruma
317,margarine
318,<b>Testo:</b>
318,moke
318,kvasa
318,rumenjaka
318,mleko
318,sol
318,sladkorja
318,<b>Nadev:</b>
318,masla
318,sladkorja
318,vanilijin sladkor
318,naribana lupinica limone
318,<b>Preliv: </b>
318,mleka
318,vanilijina sladkorja
318,veliki žlici sladkorja
319,"<a href=""https://www.kulinarika.net/recepti/zacimbe/9/banana/"">banana</a>; narezana na košèke in poškropljena z limoninim sokom"
319,"kuhani hruški; narezani na košèke"
319,"pomaranèa; narezana na košèke"
319,"olupljenih in narezanih <a href=""https://www.kulinarika.net/recepti/zacimbe/39/mandelj/"">mandljev</a>"
319,sladke stolèene smetane
319,masla
319,mareliène marmelade ali džema
319,limoninega soka
319,pomaranènega soka
319,sladkorja
319,ruma
319,vinjaka
319,maraskina
319,"kepice <a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> sladoleda"
320,masla
320,medu
320,rjavega sladkorja
320,vanilin sladkor
320,sladke smetane
320,mandljevih listièev
320,"mletih <a href=""https://www.kulinarika.net/recepti/zacimbe/39/mandelj/"">mandljev</a>"
320,kandiranih èešenj
320,citronata
320,oranžata
320,grenka èokolada 
321,srednje trde hruške
321,masla
321,sladkorja
321,ruma
322,<b>Za testo potrebujemo: </b>
322,moke
322,mleka
322,jajci
322,rumenjak
322,sladkorja
322,masla
322,sol in naribano limonino lupino
322,<b>Za pripravo kvasa:</b>
322,kvasa
322,mleka
322,moke
322,sladkorja
322,<b>Vanilijeva krema:</b>
322,rumenjaka
322,sladkorja
322,škrobne moke
322,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> stroka"
322,mleka
322,ruma
322,maraskina
323,oblata za napolitanke
323,sladkorja
323,medu
323,na drobno narezanih orehov
323,jajènih beljakov
324,"za <span class=""label-inline"">10"
324,<b>Biskvitno testo :</b>
324,"moke tip <span class=""label-inline"">500"
324,kristalnega sladkorja
324,beljake
324,rumenjaka
324,<b>Beljakova masa:</b>
324,beljakov
324,kristalnega sladkorja
324,vode
324,Obliv je narejen iz mleènega èokoladnega ali belega obliva tovarne Gorenjka.
325,<b>Keksi:</b>
325,jajci (beljak posebej)
325,sladkorja
325,moke
325,pecilnega praška
325,<b>Sneg:</b>
325,beljaki
325,sladkorja
325,vode
325,<b>Èokolada:</b>
325,jedilne èokolade
325,margarine ali olja
326,<b>Testo:</b>
326,jajca
326,moke
326,sladkorja
326,<b>Krema:</b>
326,vode
326,kislih jabolk
326,vanili pudinga
326,limonina lupina
326,"<a href=""https://www.kulinarika.net/recepti/zacimbe/87/nageljnove-zbice-klincki-/"">klinèki</a>"
326,"<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimet</a>"
326,smetane.
327,surovega masla
327,moke
327,zavitka pecilnega praška
327,jajce
327,sladkorja 
327,naribana lupinica 1/2 limone
327,<b>Nadev:</b>
327,jabolk
327,masla 
327,sladkorja
327,zavitek vanilinega sladkor
327,rozin
327,"<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>"
328,jabolka
328,listnatega testa
328,marcipana
328,mletih lešnikov
328,mareliène marmelade
328,"smetane;"
328,sladkorja
328,ruma
328,grobega sladkorja
329,jajc
329,vode
329,sladkorja
329,olja
329,moke
329,pecilnega praška
329,pomaranèe
329,mareliène marmelade
329,èokolade
329,margarine
330,svežih jagod
330,sladkor po okusu
330,ruma ali maraskina
330,kozarec sladke smetane
330,zavitek vanilin sladkorja
331,jagod
331,limoninega soka
331,sladkorja
331,mleka
332,<b>Biskvitno testo:</b>
332,<b>Sestavine:</b>
332,rumenjakov
332,sladkorja
332,tople vode
332,moke
332,pecilni in vanilni prašek
332,beljakov
332,<b>Èokoladna krema:</b>
332,mleka
332,sladkorja v prahu
332,margarine (Rama ali Petra)
332,èokolade v prahu in 20 dag kokosove moke 
333,lonèek navadnega jogurta
333,jogurtova lonèka moke
333,jajce
333,pecilnega praška
333,sladkorja
333,soli
333,kanèek ruma 
333,"<a href=""https://www.kulinarika.net/recepti/zacimbe/269/granatno-jabolko/"">jabolko</a>; naribano na strgalnik"
333,"<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>"
334,lonèek navadnega jogurta
334,lonèka ostre moke
334,lonèek sladkorja
334,masla
334,vanilij sladkor
334,pecilnega praška
334,jajci
334,vode
334,mleka
338,jajc
338,sladkorja v prahu
338,moke
338,zmletih orehov
338,zmlete èrne kave
338,pecilnega praška
338,lista podolgovatih oblat
338,<b>Nadev:</b>
338,margarine
338,sladkorja v prahu
338,zmlete èrne kave 
339,<b>Za testo: </b>
339,masla
339,rjavega sladkorja
339,jajci
339,"<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>"
339,"èajne žlièke <a href=""https://www.kulinarika.net/recepti/zacimbe/87/nageljnove-zbice-klincki-/"">klinèkov</a>"
339,mletih lešnikov
339,mlete èokolade
339,moke
339,pecilnega praška
339,jedilni žlici ruma
339,<b>Za glazuro:</b>
339,èajne žlièke Nescafe
339,sladkorja
339,kavni bonboni
340,moke
340,sladkorja
340,kisla smetana
340,pecilni prašek
340,vanilin sladkor
340,jajc
341,rumenjaki
341,sladkorja
341,kokosove moke
341,mleka
341,sladke smetane
341,kokosove esence
342,<b>Testo (za mali pekaè):</b>
342,beljakov
342,sladkorja
342,ostre moke
342,kokosove moke
342,vode
342,pecilnega praška
342,<b>Krema:</b>
342,vanili pudinga
342,mleka
342,rastlinske smetane
342,sladkor v prahu po potrebi(ni nujno)
342,ruma
342,<b>Posip:</b>
342,kokosove moke 
343,margarine
343,sladkorja
343,jajci
343,jogurta
343,kokosove moke
343,moke
343,pecilnega praška
343,olupljeni mandlji
344,jogurt
344,jajca
344,sladkorja
344,olja
344,vanilin
344,pecilnega praška
344,moke
344,marelic ali èešenj 
345,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> pudinga"
345,jabolki
345,hruški
345,sladkor
345,"<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimet</a>"
345,stepena sladka smetana
345,voda
346,korenja
346,mleka ali vode
346,skodela sladkorja
346,žafrana
346,kuhanega masla
346,"skodeli olupljenih <a href=""https://www.kulinarika.net/recepti/zacimbe/39/mandelj/"">mandljev</a>"
346,muškatnega orešèka
347,instant polente
347,mleka
347,sladkorja
347,margarine
347,soli
347,rozin
347,jabolk
347,sladkorja
348,krompirja
348,masla
348,sladkorja
348,cca 3 žlice ruma
348,mletih orehov
348,naribana jedilna èokolada
348,smetana
349,margarine
349,sladkorja v prahu
349,moke
349,jajca
349,pecilnega
349,vanili sladkor
349,ruma
349,èokolade na drobno narezane
349,orehov na drobno narezanih
349,rozin
350,rumenjaki
350,moke
350,celo jajce
350,ruma
350,mleka
350,vanili sladkorja
350,šcepec soli
351,kandiranih pomaranènih lupin (oranžat)
351,"mletih <a href=""https://www.kulinarika.net/recepti/zacimbe/39/mandelj/"">mandljev</a>"
351,grenke èokolade
351,svež rumenjak
351,sladke smetane
352,hruha ali prepeèenca
352,grobo naribanih soènih jabolk
352,sladkorja
352,masla
352,mleka
352,jajca
352,sladke smetane
352,ruma
353,<b>Testo:</b>
353,gladke bele moke
353,kvasa
353,šèepa soli
353,veèje jajce
353,jedilna žlica sladkorja
353,jedilnih žlic olja
353,"<span class=""label-inline"">2 dl"
353,<b>. nadev:</b>
353,mletih orehov
353,lonèek kisle smetane
353,sladkorja
353,<b>. nadev:</b>
353,skute
353,lonèka kisle smetane
353,jajce
353,zavitek vanilin sladkorja
353,sladkorja v kristalu
354,vode
354,planinskega èaja
354,breskovega èaja
354,èaja divjih èešenj
354,vreèko odvajalnega èaja
354,vreèko èaja za ledvica
354,žajbla
354,zvrhanih žlic sladkorja 
354,medu 
355,masla
355,sladkorja
355,jajci
355,vanilin sladkor
355,soli
355,èokolade
355,moke
355,narezanih lešnikov
355,jedilne žlice ruma
355,lešnikova glazura 
356,omehèanega masla
356,sladkorja
356,naribana lupina ene limone
356,mleka
356,jajci
356,soka limone
356,skodela moke
356,pecilnega praška
356,soli
356,drobno narezanih lešnikov
356,sladkorja
356,muškatnega orešèka
358,"Kolièine za <span class=""label-inline"">8"
358,<b>Testo: </b>
358,margarine
358,sladkorja
358,jajca
358,moke
358,"mletega <a href=""https://www.kulinarika.net/recepti/zacimbe/77/mak/"">maka</a>"
358,in pol zavitka pecilnega praška
358,mleka
358,<b>Preliv:</b>
358,suhih sliv
358,vina
358,sladkor po potrebi
358,"<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimet</a>"
359,popeèenih mandeljev
359,o dag sladkorja
359,limoninega soka
359,zžlica medu
359,narezanih pinjol
360,marelic
360,lonèek sladke smetane
360,"zavitek <a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> sladkorja"
360,sladkorja
361,orehov
361,sesekljanih pistacij
361,marcipana
361,sladkorja v prahu
361,sesekljanih kandiranih pomaranènih lupin
361,jedilni žlici pomaranènega likerja
361,košèkov èokolade
361,jedilni žlici konjaka
362,jajc
362,sladkorja + vanili sladkor(po želji)
362,olja
362,moke + 1 zavitek pecilnega praška
362,mleka
362,kakava ali kave
363,beljaki
363,sladkorja v prahu
363,mletih orehov
363,moke 
363,masla
363,Ostale sestavine najdeš pri samem postopku.
364,<b>TESTO:</b>
364,jajc
364,sladkorja
364,medu
364,moke
364,pecilnega praška
364,"žlicke <a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>"
364,<b>NADEV:</b>
364,masla
364,sladkorne moke
364,zmletih orehov ali lešnikov
364,soka limone ali pomaranèe
365,moke
365,sladkorja
365,jajci
365,medu
365,"noževi konici <a href=""https://www2.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>"
365,"noževi konici mletih <a href=""https://www2.kulinarika.net/recepti/zacimbe/87/nageljnove-zbice-klincki-/"">klinèkov</a>"
365,pecilnega praška
365,mletih orehov
365,masla ali margarine
366,<b>TESTO:</b>
366,"margarine; <span class=""label-inline"">75g"
366,<b>NADEV - MINCEMEAT:</b>
366,"rozin; <span class=""label-inline"">100g"
367,margarine
367,rumenjaki
367,sladkorja
367,mleka
367,rum 
367,presejane moke
367,vanilin sladkor
367,pecilni prašek
367,èokolade v prahu
367,mleka
367,marmelada
367,beljaki
367,sladkorja
367,èokolade v prahu
367,olja 
368,<b>Za 4 do 6 oseb potrebujete:</b>
368,"skodelic <a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> ali kakšnega drugega sladoleda"
368,stepena jajca
368,moke
368,pecilnega praška
368,olje za cvrenje
369,"Recept smo vzeli iz knjige Slovenska kuharica avtorice Felicite Kalinšek; katero je izdala Cankarjeva založba iz Ljubljane. V knjigi boste našli še ogromno receptov za pripravo izvrstnih jedi; ki bodo zadovoljile razliène okuse."
369,mlaènega mleka
369,moke
369,soli
369,sladkorja
369,rumenjaki
369,sneg treh beljakov
369,"do 12 <a href=""https://www.kulinarika.net/recepti/zacimbe/11/bezeg/"">bezgovih</a> cvetov"
369,mašèoba za cvrenje
370,keksov petit beurre
370,zmletih orehov
370,sladkorja
370,masla
370,narezanih bonbonov iz želeja
370,kašastega soka (npr. marelic)
370,jajce
371,<b>TESTO:</b>
371,moke
371,sladkorja
371,margarine
371,jajce
371,pecilna praška
371,mleka
371,NADEV
371,mletih orehov
371,sladkorja
371,marmelada 
371,GLAZURA
371,jedilne èokolade
371,margarine
373,masla
373,moke
373,sladkorja
373,zmletih orehov
373,jajce
374,jajc
374,sladkorja 
374,moke 
374,zmletih orehov 
374,kakava 
374,hladne sladke kave
374,Èokoladna krema
374,masla
374,sladkorja
374,zravnani žlici kakava 
374,jajce
374,mleka
374,ruma
374,Èokoladni obliv
374,sladkorja v prahu
374,kakava 
374,beljak
374,do 7 žlic vrele vode
375,sladkorja v prahu
375,"zavitka <a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> sladkorja"
375,jajc
375,mletih orehov in nekaj celih jedrc za dekoracijo
375,temne èokolade
375,surovega masla
376,<b>Testo: </b>
376,moke
376,rumenjaki
376,margarine
376,mleka
376,sladkorja
376,kvasa
376,<b>Nadev: </b>
376,"sneg <span class=""label-inline"">4"
376,orehov
376,sladkorja
377,"veèji <a href=""https://www.kulinarika.net/recepti/zacimbe/9/banana/"">banani</a>"
377,rjavega sladkorja
377,"<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a> v prahu"
377,masla
377,ruma
377,sladke smetane ali sladoleda
378,Testo
378,kvasa
378,mlaènega mleka
378,sladkorja
378,moke
378,"To damo v loncek potresemo z moko in poèakamo; da nam kvas vzhaja."
378,presejane moke
378,mlaènega mleka
378,"do <span class=""label-inline"">4"
378,limonine lupinice
378,žlico ruma
378,stopljenega masla ali smetane
378,sladkorja
378,vanilij sladkor
378,šcepec soli
378,<b>Nadev:</b>
378,skute
378,sladkorja
378,ruma
378,"beljaki; ki so ostali od testa"
378,šopka pehtrana narezana ne drobno
378,kruhovih drobtin po potrebi
378,masla 
378,medu
379,skodele moke
379,pecilni prašek
379,muškatnega oreha
379,skodele masla
379,skodela sladkorja
379,jajca
379,višnjevega ali kakšnega drugega aromatiènega likerja
379,naribane limonine lupine
380,moke
380,mleka
380,olja
380,sladkorja
380,kakava ali èokolade v prahu 1pecilni prašek
380,vanilin sladkor
380,jajca
380,Za preliv
380,mleka
380,sladkorja
380,ruma
380,"pudinga(najboljši je <a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a>)"
380,mleka 
380,in pol sladke smetane 
381,<b>Za testo:</b>
381,moke
381,sladkorja
381,soli
381,jajce ali 2 rumenjaka
381,masla
381,Testo naj vsaj 2 uri poèiva v hladilniku.
381,<b>Za nedev:</b>
381,"mletega <a href=""https://www.kulinarika.net/recepti/zacimbe/77/mak/"">maka</a>"
381,marcipana
381,rozin
381,sladkorja
381,jedilni žlici ruma
381,strt prepeèenec
381,"<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>"
381,"sneg <span class=""label-inline"">2"
381,<b>Za glazuro:</b>
381,mletega sladkorja
381,limonin sok
383,sladkorja
383,vode 
383,želatine 
383,vode 
383,bananin ekstrakt 
383,jedilne èokolade
383,margarine ali olja 
383,oblate (napolitanke) 
384,pomaranè
384,sladkorja
384,jabolk
384,limona
385,jajca
385,skodeli sladkorja
385,skodela mleka
385,skodela olja
385,moke 
386,<b>Sestavine za testo:</b>
386,moke
386,sol
386,".<span class=""label-inline"">5 dl"
386,olja
386,<b>Makov nadev:</b>
386,"<a href=""https://www.kulinarika.net/recepti/zacimbe/77/mak/"">maka</a>"
386,sladkorja
386,"<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimet</a> po okusu"
386,vroèega mleka
386,<b>Skutin nadev:</b>
386,skute
386,jajce
386,kisle smetane
386,v rumu namoèenih rozin
386,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilije</a>"
386,sladkorja
386,<b>Orehov nadev :</b>
386,zmletih orehov
386,sladkorja
386,"<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>"
386,"Jabolèni nadev naredimo kot za zavitek. Naribana jabolka malo poškropimo z limoninim sokom; da ne oksidirajo; dodamo sladkor in naribano lupino limone. Dodamo"
386,"tudi malo <a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>."
387,masla ali margarine
387,sladkorja
387,jajca
387,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">popra</a>ženih <a href=""https://www.kulinarika.net/recepti/zacimbe/39/mandelj/"">mandljev</a>"
387,ruma
387,sok ene limone
387,soli
387,moke
387,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">popra</a>ženih <a href=""https://www.kulinarika.net/recepti/zacimbe/39/mandelj/"">mandljev</a>"
387,sladkorja
388,moke /najboljše/
388,rumenjakov
388,celo jajce
388,masla
388,sladkorja
388,ruma ali vina
388,sok in lupina cimone
388,mlaènega mleka
388,sol
388,kvasa
389,poljubna kolièina rabarbare
389,sladkor
389,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilija</a>"
389,sok limone ali pomaranèe
390,mleko v prahu
390,kokosove moke
390,mandlji
390,margarine ali masla
390,sladkorja
390,voda
391,<b>Testo:</b>
391,beljakov
391,sladkorja
391,kokos moke
391,pecilni prašek
391,"sok <span class=""label-inline"">1"
391,<b>Krema:</b>
391,rumenjakov
391,sladkorja
391,moke
391,vanilin sladkorja
391,mleka
391,margarine
392,jajc
392,velikih žlic sladkorja
392,velikih žlic moke
392,pecilni prašek
392,sladke smetane
392,sadje po želji
393,skodela riža
393,skodele mleka
393,jedilna žlica masla
393,soli
393,rumenjaki
393,zavitek vanilij sladkorja
393,naribana lupinica ene limone
393,rozin namoèenih v rumu
393,beljaki
393,soli
393,mašèoba za pekaè
394,<b>za 4 osebe:</b>
394,moke
394,sladkorja
394,pecilnega praška
394,soli
394,jajca ( rumenjaki in beljaki posebej!)
394,mleka
394,"raztopljene margarine <span class=""label-inline"">1;5 skodelice"
395,<b>TESTO:</b>
395,jajca
395,vode
395,šcepec soli
395,sladkorja
395,vanilin sladkor
395,moke
395,jedilnega škroba
395,pecilni prašek
395,par kapljic ruma
395,<b>NADEV:</b>
395,".<span class=""label-inline"">5 dl"
395,vanilin sladkor
395,utrjevalca smetane (kremfix)
395,nastrgana limonina ali pomaranèna lupina
395,"vložene breskve ali marelice ali mandarine; narezane na kocke"
395,sladkorja v prahu
396,<b>TESTO:</b>
396,jajca
396,vode
396,šcepec soli
396,sladkorja
396,vanilin sladkor
396,moke
396,jedilnega škroba
396,pecilni prašek
396,par kapljic ruma
396,<b>NADEV:</b>
396,".<span class=""label-inline"">5 dl"
396,vanilin sladkor
396,utrjevalca smetane (kremfix)
396,nastrgana limonina ali pomaranèna lupina
396,"vložene breskve ali marelice ali mandarine; narezane na kocke"
396,sladkorja v prahu
397,jajci
397,margarine ali masla
397,sladkorja
397,skodeli mleka
397,skodeli rožièeve moke
397,skodeli bele moke
398,beljak
398,sladkorja
398,nastrgane èokolade
398,kokosove moke ali po okusu mleti orehi
398,rum
398,sladkor v prahu
399,jajca
399,sladkorja
399,margarine
399,moke
399,mletih orehov
399,pecilni prašek
399,mleka
399,sladkorja
399,vode
399,ruma
399,margarine in èokolade
399,kakav
400,"Sestavine (napisane za torto s tremi plastmi testa; za èetrto plast kolièino vseh sestavin poveèamo za <span class=""label-inline"">1/3"
400,<b>Za testo:</b>
400,jajc
400,vroèe vode
400,sladkorja
400,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijeve</a> sladkorje"
400,bele moke
400,gustina (jedilnega škroba)
400,pecilnega praška
400,<b>Za nadev:</b>
400,"konzervi sadja (najbolje je uporabiti breskve; olupljene mandarine ali maline) ter sveže sadje; kot je kivi."
400,Lonèek marmelade (najboljša je marelièna ali gozdni sadeži)
400,rum
400,sladke smetane
400,mleka
