id,kolicina,sestavina
20208,1,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
20208,180 g,sladkorja
20208,2,jajci
20208,,"naribana lupina <span class=""label-inline"">1"
20208,150 g,olja
20208,1,čvrsti jogurt (180 g)
20208,100 g,narezanega suhega sadja
20209,,<b>Piškotno dno:</b>
20209,300 g,grobo zdrobljenih keksov 
20209,6,jedilnih žlic mleka
20209,2 čajni žlički,instant brezkofeinske kave (v prahu)
20209,120 g,staljenega masla
20209,,<b>Krema:</b>
20209,1,"prašek za <a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> ali smetanov puding"
20209,5,jedilnih žlic sladkorja
20209,3,kavne žličke instant brezkofeinske kave (v prahu)
20209,500 ml,mleka
20209,500 g,ricotte ali sirnega namaza
20209,200 ml,sladke smetane
20209,1 vrečka,želatine v prahu
20209,4,jedilne žlice mrzle vode
20209,1-2,jedilni žlici ruma
20210,8,jajc
20210,100 g,sladkorja v prahu
20210,80 g,moke
20210,320 g,čokolade (vse razen kuverture)
20210,280 g,masla
20210,,kakav za posip modelčkov
20210,8,modelčkov za souffle
20210,,*gozdni sadeži
20211,200 g,ajdove moke
20211,200 g,sladkorja
20211,200 g,masla sobne temperature
20211,200 g,grobo mletih lešnikov
20211,2,večji naribani jabolki
20211,,naribana lupina 1 bio limone
20211,1 vrečka,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> sladkorja"
20211,1 vrečka,pecilnega praška
20211,6,jajc
20211,,<b>Nadev:</b>
20211,400 g,ribezove marmelade
20211,,<b>Preliv:</b>
20211,,čokolada + olje
20212,,<b>Testo:</b>
20212,120 g,zmehčanega masla
20212,50 g,kokosove moke
20212,250 g,polnozrnate moke + še malo za razvaljati
20212,1,jajce
20212,2,jedilni žlici medu
20212,,<b>Mascarpone krema:</b>
20212,500 g,sira mascarpone
20212,60 g,sladkorja v prahu
20212,"0;5 dl ,mleka
20212,,<b>Kivijev puding:</b>
20212,4,kiviji
20212,1,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> puding"
20212,1,jedilna žlica sladkorja
20212,3 dl,vode
20213,30 dag,koruzne moke
20213,70 dag,ostre moke
20213,"4;5 dag ,kvasa
20213,1 žlica,sladkorja
20213,6 dl,"tekočine (pol mleka; pol vode)"
20213,ščepec,soli
20214,,<b>Za SRCE oz. SREDICO (okrogel pekač premera 34 cm):</b>
20214,300 g,"moke tip <span class=""label-inline"">400 "
20214,160 g,sladkorja
20214,2,jajci
20214,60 g,masla sobne temperature
20214,120 ml,mleka
20214,1,zamašek ruma
20214,2 čajni žlički,grenkega kakava
20214,1,pecilni prašek
20214,ščep,soli
20214,,<b>Za OBROBNI DEL PECIVA:</b>
20214,500 g,"moke tip <span class=""label-inline"">400 "
20214,5,jajc
20214,260 g,sladkorja
20214,100 g,masla sobne temperature
20214,260 ml,mleka
20214,,"naribana lupina <span class=""label-inline"">1"
20214,1,pecilni prašek
20214,ščep,soli
20214,,"(lahko <span class=""label-inline"">5 čajnih žličk"
20215,2,pomaranči 
20215,50 g,jedilne čokolade 
20215,250 g,moke
20215,2 žlički,pecilnega praška 
20215,125 g,masla
20215,125 g,sladkorja
20215,ščepec,soli 
20215,3,jajca 
20215,2 žlici,kakava
20216,70 dag,moke
20216,30 dag,sladkorja
20216,10 dag,masla
20216,2 dl,sladkornega sirupa (=20 dag)
20216,2 dl,smetane 
20216,,voda po potrebi
20216,1 žlica,"<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>"
20216,1 žlica,zmletega ingverja
20216,1 žlica,zmletih nageljnovih žbic
20216,1 žlica,mletega kardamoma 
20216,1 žlica,kakava
20216,1,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
20216,,<b>Predlagam za dodatek tudi:</b>
20216,,sveže nariban muškatni orešček
20216,,"mleta <a href=""https://www.kulinarika.net/recepti/zacimbe/48/janezeva-zvezda-zvezdnati-janez-/"">janeževa zvezda</a>"
20216,ščep,mletega čilija
20217,250 g,sira mascarpone
20217,200 g,sadnega jogurta (katerega koli)
20217,2 žlici,sladkorja
20217,1 vrečka,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> sladkorja"
20217,,melona 
20217,,jagode
20217,,borovnice ali maline
20218,250 g,pire
20218,1,čebula
20218,2 stroka,česna
20218,,"timijan; <a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilj</a>"
20218,,"sol; <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20218,60-80 g,"suhih jurčkov (lahko tudi šampinjoni:...)"
20218,"0;25 l ,kisle smetane
20218,"0;2 l ,sladke smetane
20218,5,jajc
20218,50-75 g,parmezana
20219,480 g,špagetov
20219,4,večji stroki česna
20219,3,jušne žlice olivnega olja
20219,,posušeni čiliji (peperoncini) ali svež čili (količino določimo po okusu)
20219,,"morska sol in sveže mleti črni <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20219,,vejica svežega peteršiljevega listja
20220,"1;5 kg ,rjavega fižola
20220,1 kg,ješprenja
20220,3 kg,krompirja
20220,1 kg,korenja
20220,"1;5 kg ,sveže čebule
20220,"1;5 kg ,kislega zelja ali repe
20220,1 kg,prekajene slanine
20220,4,glavice česna
20220,4,lovorjevi listi
20220,1,"čž celega <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">popra</a>"
20220,1,"jž <a href=""https://www.kulinarika.net/recepti/zacimbe/76/majaron/"">majarona</a>"
20220,2,jž mlete rdeče paprike
20220,1,čž šetraja
20220,,sol
20220,2 dl,olja
20220,3,jž domače vegete
20221,,<b>Čokoladni biskvit:</b>
20221,3,jajca
20221,75 g,sladkorja
20221,75 g,moke
20221,15 g,"staljenega; a ne vročega masla"
20221,2,jedilni žlici grenkega kakava
20221,1,zamašek ruma
20221,½ vrečke,pecilnega praška
20221,,mleko za navlažitev pečenega biskvita
20221,,<b>Krema:</b>
20221,400 g,mascarponeja
20221,200 ml,sladke smetane
20221,300 ml,sladkanega pasijonkinega pireja
20222,200 g,graha
20222,200 g,korenja
20222,200 g,krompirja
20222,200 g,kislih kumar
20222,1,rdeča paprika
20222,6,ž majoneze
20222,7,ž kisle smetane
20222,6,jajc
20222,"2;5 dl ,zelenjavne juhe
20222,20 g,mlete želatine
20222,,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>; sol"
20223,25 dag,riža
20223,1 l,mleka
20223,ščepec,soli
20223,4,jajca
20223,4 dag,sladkorja
20223,5 dag,masla
20223,,"<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimet</a>"
20223,2,veliki jabolki
20224,3 dl,mleka
20224,2,filter vrečki čaja mete
20224,2 žlici,čokolade v prahu
20225,,"<b>Za rahel <a href=""https://www.kulinarika.net/recepti/zacimbe/39/mandelj/"">mandljev</a> biskvit:</b>"
20225,3,jajca
20225,30 g,ovsene moke
20225,60 g,"mletih <a href=""https://www.kulinarika.net/recepti/zacimbe/39/mandelj/"">mandljev</a>"
20225,80 g,sladkorja v prahu (ali stevie v pravilnem razmerju)
20225,1 žlica,kisle smetane
20225,,<b>Puhasta jogurtova krema:</b>
20225,180 g,lahkega navadnega jogurta
20225,400 g,grškega jogurta z 0% maščobe
20225,250 ml,"sladke smetane (midva sva uporabila <span class=""label-inline"">300 ml"
20225,6,lističev želatine
20225,1 strok,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilije</a>"
20225,1 žlička,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> ekstrakta"
20225,100 g,sladkorja v prahu (ali stevie v pravilnem razmerju)
20225,,<b>Sočnost zagotovimo z:</b>
20225,,marmelado (brez dodanega sladkorja)
20225,4,kiviji
20226,,Testo
20226,5,jajc
20226,10 dag,sladkorja
20226,20 dag,moke
20226,,Krema
20226,"0;5 l ,mleka
20226,10 dag,sladkorja
20226,2,jajci
20226,9 dag,moke
20226,,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
20226,2 dl,rastlinske smetane
20226,10 dag,rastlinske masti
20226,20 dag,čokolade
20227,,<b>Za testo:</b>
20227,500 g,moke
20227,375 g,masla
20227,200 g,sladkorja v prahu
20227,3,rumenjaki
20227,50 g,kakava v prahu
20227,1,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
20227,malo,"<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>"
20227,ščep,soli
20227,,<b>Za nadev in dekoracijo:</b>
20227,300 g,jedilne čokolade
20227,100 g,sladke smetane
20227,,prah soli
20227,1 žlica,kuhane kave
20227,,"orehi; lešniki; mandlji"
20228,,<b>Testo:</b>
20228,400 g,"moke tipa <span class=""label-inline"">500"
20228,360 g,Nutelle
20228,3,jajca
20228,,<b>Nadev; </b>
20228,125 g,Nutelle
20228,30 g,lešnikovega krokanta ali grobo zdrobljenih lešnikov
20229,500 g,moke
20229,,kocka kvasa
20229,100 g,margarine
20229,,pribl. 200 ml mleka
20229,žlička,soli
20229,žlička,sladkorja
20230,4,jajca
20230,125 g,margarine (to je pol zavitka)
20230,250 g,sladkorja
20230,250 g,moke
20230,,pecilni prašek
20230,200 g,čokolade v prahu
20230,200 ml,mlačne vode
20231,,<b>Testo:</b>
20231,200 g,moke
20231,50 g,jedilnega škroba
20231,"0;5 ,pecilnega praška
20231,150 g,zmehčanega masla
20231,125 g,sladkorja
20231,1,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
20231,2 ,veliki jajci sobne temperature
20231,1 ščepec,soli 
20231,1,bio limona (limonina lupinica + sok)
20231,,<b>Dekoracija:</b>
20231,125 g,sladkorja v prahu
20231,,sok 1/2 limone 	
20231,,ali
20231,,čokoladna glazura
20231,,"pekač za kolačke (za <span class=""label-inline"">12"
20232,1 kg,svinjskih rebrc
20232,3 dl,šampanjca
20232,1,glava česna
20232,1,čebula
20232,1 čajna žlička,rožmarina
20232,,sol
20232,,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20233,,<b>Testo:</b>
20233,200 g,kakavovih oz.čokoladnih keksov (Leibnitz)
20233,100 g,masla
20233,,<b>Kreme:</b>
20233,,<b>Za plast s TEMNO ČOKOLADO:</b>
20233,50 g,temne čokolade
20233,250 g,kremnega sirnega namaza (Philadelphia)
20233,20 g,"(<span class=""label-inline"">2"
20233,80 ml,sladke smetane
20233,3 g,(2 lista) želatine
20233,,<b>Za plast z MLEČNO ČOKOLADO:</b>
20233,50 g,mlečne čokolade
20233,250 g,kremnega sirnega namaza (Philadelphia)
20233,20 g,"(<span class=""label-inline"">2"
20233,80 ml,sladke smetane
20233,3 g,(2 lista) želatine
20233,,<b>Za plast z  BELO ČOKOLADO:</b>
20233,50 g,bele čokolade
20233,1,jedilna žlica mleka
20233,250 g,kremnega sirnega namaza (Philadelphia)
20233,20 g,(2 jedilni žlici) sladkorja v prahu
20233,80 ml,sladke smetane
20233,3 g,(2 lista) želatine
20234,,"Pekač za pite premera <span class=""label-inline"">26"
20234,,<b>Testo:</b>
20234,250 g,Speculaas piškotov ali polnozrnatih Leibnitz keksov
20234,80 g,staljenega masla
20234,,<b>Nadev:</b>
20234,350 g,kremnega sirnega namaza
20234,130 ml,nesladkanega pasijonkinega pireja
20234,180 g,"(<span class=""label-inline"">1"
20234,4,jajca
20234,1,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
20234,200 g,sladkorja
20234,50 g,jedilnega škroba (Gustin)
20235,,"Okrogel pekač premera <span class=""label-inline"">36"
20235,,<b>Krhko testo  s pivom:</b>
20235,600 g,moke
20235,1 čajna žlička,soli
20235,210 ml,piva
20235,300 g,hladnega masla
20235,,<b>Nadev:</b>
20235,1300 g,ricotte
20235,400-500 g,blanširane špinače 
20235,200 g,narezanega pečenega pršuta
20235,2 čajni žlički,soli
20235,,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20235,1,jedilna žlica origana
20235,120 g,ribanega parmezana
20235,5,jajc
20235,,<b>Premaz:</b>
20235,1,jajce
20236,3,jajca
20236,180 g,sladkorja
20236,20 g,grenkega kakava
20236,80 g,stopljenega nevročega masla
20236,230 g,ricotte
20236,70 ml,skuhane močne prave kave (sladkane)
20236,1,zamašek ruma
20236,140 g,moke
20236,1,pecilni prašek
20236,,<b>Preliv:</b>
20236,,čokolada + mleko ali sladka smetana = 1+1
20237,100 g, Philadelphia sirčka
20237,100 g,masla
20237,140 g,sladkorja
20237,350 g,moke
20237,1,rumenjak
20237,1 ščepec,soli
20237,,konička čajne žličke sode bikarbone
20237,,"marmelada; Nutella"
20238,300 g,PZ moke 
20238,300 g,"drobno mletih <a href=""https://www.kulinarika.net/recepti/zacimbe/39/mandelj/"">mandljev</a>"
20238,300 g,tople vode
20238,1,čž soli
20238,1 čajna žlička,medu
20238,1,suhi kvas ali 1 kocka (25 g) kvasa
20238,50 g,"stopljenega masla ali <span class=""label-inline"">3"
20238,2,"jajci ali <span class=""label-inline"">2"
20239,1,"lonček (<span class=""label-inline"">2 dl"
20239,3-4,lončke mleka
20239,2,jajci
20239,1,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
20239,2 žlici,"rjavega sladkorja (v kolikor želimo slajši narastek; lahko dodamo več žlic sladkorja)"
20240,,<b>Tortna osnova (pekač premera 24 cm):</b>
20240,170 g,masla
20240,200 g,sladkorja
20240,2,jajci
20240,130 g,nad paro stopljene bele čokolade
20240,80 g,moke
20240,200 g,grobo zdrobljenih orehov
20240,2 čajni žlički,limoninega soka
20240,1,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
20240,,<b>Srednja biskvitna plošča (pekač premera 20-22 cm):</b>
20240,1,jajce                               
20240,30 g,sladkorja               
20240,1,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor              "
20240,1 čajna žlička,"<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>                                   "
20240,15 g,moke
20240,15 g,škroba
20240,,<b>Jabolčna krema:</b>
20240,800 g,drobno naribanih neožetih kislih jabolk (Granny Smith)
20240,160 g,sladkorja
20240,,"<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimet</a> po okusu"
20240,400 ml,sladke smetane
20240,6,listov želatine
20241,2-3,pomaranče (odvisno od velikosti)
20241,50 g,jedilne čokolade
20241,250 g,moke
20241,2 žlički,pecilnega praška
20241,125 g,masla/margarine
20241,125 g,sladkorja
20241,3,jajca
20241,2 žlici,kakava v prahu
20242,38 dag,bele moke
20242,6 dag,margarine
20242,7 dag,sladkorja
20242,2,veliki žlici medu
20242,1,jajce
20242,1/2 žličke,"mletih <a href=""https://www.kulinarika.net/recepti/zacimbe/87/nageljnove-zbice-klincki-/"">klinčkov</a>"
20242,1/2 žličke,"mletega <a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>"
20242,1/2 žličke,jedilne sode
20242,6 žlic,mrzlega mleka
20242,,limonina lupina
20243,5,jajc
20243,2 dl,"smetane (sladke ali kisle ali tiste; posnete z domačega mleka)"
20243,1/2 kg,sladkorja
20243,2,vanilijeva sladkorja
20243,1/2,pecilnega praška
20243,,limonina lupina (po želji)
20243,150 g,masla
20243,1 kg,bele moke
20243,,"valjar; peki papir in modelčki za peko"
20244,100 g,"mletih praženih <a href=""https://www.kulinarika.net/recepti/zacimbe/39/mandelj/"">mandljev</a>    "
20244,2 žlici,kakava 
20244,1 žlička,sode
20244,½ žlička,"mlete <a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilije</a>"
20244,¼ žličke,soli
20244,½ ,mehkega avokada  
20244,1 velika,"<a href=""https://www.kulinarika.net/recepti/zacimbe/9/banana/"">banana</a>; zelo zrela         "
20244,1,jajce
20244,2 žlici,stopljenega kokosovega olja
20244,2 žlici,javorjevega sirupa 
20244,50 g,temne čokolade s 85% kakava 
20244,2 žlici,mandljevih lističev 
20245,120 g,"indijskih oreščkov; namočenih <span class=""label-inline"">3"
20245,2-3 žlice,vode
20245,4 žlice,prehranskega kvasa
20245,1 strok,česna
20245,,sok polovice limone
20245,,sol
20245,1 žlica,"<a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilja</a>"
20245,1 žlica,drobnjaka
20246,1 skodelica,chia semen
20246,1 skodelica,bučnih semen
20246,1 skodelica,sončničnih semen
20246,1 skodelica,sezama
20246,2 skodelici,vode
20246,2 stroka,strtega česna
20246,1 žlička,zeliščne soli
20246,¼ žličke,"kajenskega <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">popra</a>"
20247,140 g,sladkorja
20247,200 g,moke
20247,1 žlička,sode bikarbone
20247,1/2 žličke,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> sladkorja"
20247,2,jajci
20247,1,lonček navadnega jogurta
20247,140 g,stopljenega masla
20247,,marelična marmelada
20248,,<b>Piškotna podlaga:</b>
20248,200 g,maslenih piškotov
20248,100 g,"mletih <a href=""https://www.kulinarika.net/recepti/zacimbe/39/mandelj/"">mandljev</a>"
20248,120 g,masla
20248,,<b>Borovničev nadev:</b>
20248,200 g,borovnic
20248,100 g,sladkorja
20248,350 ml,smetane za stepanje
20248,10 g,želatine v prahu
20248,,<b>Smetanov nadev:</b>
20248,250 ml,smetane za stepanje
20248,180 ml,kisle smetane
20248,10 g,želatine v prahu
20248,50 g,sladkorja v prahu
20249,70 g,kvasa
20249,120 g,margarine
20249,7,rumenjakov
20249,1/2 l,mleka
20249,3,jedilne žlice ruma
20249,40 g,sladkorja
20249,1,"zavojček <a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> sladkorja (cca. 10 g)"
20249,1 kg,posebne pšenične moke
20249,čajna žlička,soli
20249,,"naribana lupinica <span class=""label-inline"">1"
20250,1 kg,navadne moke
20250,pol,kocke kvasa
20250,pol žličke,sladkorja
20250,2,in pol žličke soli
20250,1 l,vode
20251,pol,velikega avokada
20251,2,jedilni žlici medu
20251,50 g,"mletih <a href=""https://www.kulinarika.net/recepti/zacimbe/39/mandelj/"">mandljev</a>"
20251,1,jedilna žlica kakava
20251,1,zavitek listnatega testa / 275 g (puff pastry)
20251,1,jedilna žlica vode
20252,velika,"<a href=""https://www.kulinarika.net/recepti/zacimbe/130/zelena/"">zelena</a> bučka"
20252,,srednje velika čebula
20252,žlica,olja ali masla
20252,1/2,argove kocke
20252,1/2 žličke,timijana
20252,,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>; sol"
20252,,"<a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilj</a> ali drobnjak"
20252,velika žlica,s kupom kisle smetane
20253,,<b>Testo:</b>
20253,1,zavojček suhega kvasa
20253,1/4 skodelice,tople vode
20253,1,"cela in <span class=""label-inline"">1/4 skodelice"
20253,1/3 skodelice,stopljenega masla
20253,1/4 skodelice,sladkorja
20253,2,jajci
20253,1 žlička,soli
20253,5,"do <span class=""label-inline"">6"
20253,,<b>Omaka:</b>
20253,1 kg,jabolk
20253,4 žlice,sladkorja
20253,4 žlice,pomarančnega soka
20253,1 dl,belega vina (po želji) 
20253,,"<a href=""https://www.kulinarika.net/recepti/zacimbe/87/nageljnove-zbice-klincki-/"">klinčki</a>"
20253,3/4 skodelice,stopljenega masla
20253,1,cela in 1/4 skodelice sladkorja
20253,1 žlica,"<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>"
20253,2/3 skodelice,rjavega sladkorja (priporočam muscovado)
20254,,<b>Za bananino testo:</b>
20254,300 g,"pšenične moke tip <span class=""label-inline"">500"
20254,2 čajni žlički,pecilnega praška
20254,1 čajna žlička,sode bikarbone
20254,ščepec,soli
20254,100 g,masla
20254,120 g,sladkorja
20254,1 velika žlica,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> sladkorja "
20254,120 g,rjavega trsnega sladkorja
20254,3,rumenjaki (ali eno jajce) velikosti L
20254,2,jajci velikosti L
20254,2,"veliki zreli <a href=""https://www.kulinarika.net/recepti/zacimbe/9/banana/"">banani</a>"
20254,,rdeča ali roza jedilna barva
20254,,<b>Za čokoladno testo:</b>
20254,300 g,"pšenične moke tip <span class=""label-inline"">500"
20254,1 čajna žlička,pecilnega praška
20254,ščep,sode bikarbone
20254,ščep,soli
20254,150 g,sladkorja
20254,3,jedilne žlice temnega kakava v prahu
20254,2 dl,mleka
20254,"1;5 dl ,sončničnega olja
20255,180 g,margarine
20255,150 g,sladkorja
20255,2,"zavitka <a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> sladkorja"
20255,2,jajci
20255,350 g,moke
20255,2 žlički,pecilnega praška
20255,ščep,soli
20255,120 g,grobo sesekljanih orehovih jedrc
20255,150 g,grobo nasekljane jedilne čokolade
20255,30 g,malih čokoladnih žitnih kroglic
20256,4 dl,"posušenega paradižnika; vloženega v <span class=""label-inline"">1 dl"
20256,6,strokov česna
20256,1 žlička,čilija ali več po okusu
20256,2 žlički,posušenega origana 
20256,,sol po okusu
20256,1/2 žličke,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">popra</a>"
20257,1,zrel avokado
20257,1 žlica,drobno sesekljane čebule
20257,1 velika pest,ali pol konzerve rdečega fižola
20257,1,trdo kuhano jajce
20257,1 žlica,bučnega olja
20257,1-2 žlici,jabolčnega kisa
20257,1 ščep,oz po okusu Bio provansalska sol
20258,1/2 kg,mešanega mletega mesa
20258,1,rdeč korenček
20258,1,večja čebula
20258,,olivno olje
20258,1 žlička,mlete sladke paprike
20258,4,stroki česna
20258,,"<a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilj</a>"
20258,,drobtine 
20258,,"<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20258,,olje
20258,1,surovo jajce
20258,3,kuhana jajca
20258,,olivno olje
20259,,<b>Za testo:</b>
20259,350 g,bele moke 
20259,2 žlički,pecilnega praška
20259,ščepec,soli
20259,35 g,stopljenega masla
20259,32 g,olja
20259,110 g,sladkorja
20259,,"semena <span class=""label-inline"">1 "
20259,2,jajci
20259,1,"zamašek <a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> ekstrakta"
20259,130 ml,mleka
20259,,stopljeno maslo ali kokosova maščoba za pekač
20260,,<b>Za biskvit:</b>
20260,3,jajca
20260,9 žlic,moke
20260,9 žlic,sladkorja
20260,9 žlic,mleka
20260,9 žlic,olja
20260,4 žlice, kakava
20260,1,pecilni prašek
20260,2,vanilijeva sladkorja
20260,,<b>Za nutellino kremo:</b>
20260,250 g,mascarponeja
20260,100 ml,sladke smetane
20260,2,veliki žlici Nutelle
20260,,<b>Za navlažitev biskvita:</b>
20260,,<b>Malinov sok:</b>
20260,,sok malin + malo ruma + sladkor po okusu
20260,,<b>Mlečni sok; </b>
20260,1 dl,mleka + rum + sladkor po okusu
20260,500 g,zamrznjenih malin
20260,"2;5 dl ,sladke smetane
20260,,mrvice za okras
20261,300 g,"bele moke tip <span class=""label-inline"">500"
20261,½,zavitka suhega kvasa ali ¼ kocke (10 g) svežega
20261,200 ml,toplega mleka
20261,1/3,čajne žličke soli
20261,1,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
20261,,"naribana lupina <span class=""label-inline"">1"
20261,100 g,sladkorja
20261,1,zamašek ruma
20261,3,rumenjaki
20261,100 g,masla sobne temperature
20262,300 g,moke za krofe 
20262,1,zavitek suhega kvasa ali 1/2 kocke (20 g) svežega
20262,130 ml,toplega mleka
20262,1 čajna žlička,soli
20262,1,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
20262,,"naribana lupina <span class=""label-inline"">1"
20262,50 g,sladkorja
20262,1,zamašek ruma
20262,4,rumenjaki
20262,1,celo jajce
20262,120 g,masla sobne temperature
20262,,Premaz; stepeno jajce
20262,,Nadev; marelična marmelada
20263,,<b>Tortno dno:</b>
20263,400 g,datljev brez koščic
20263,100 ml,vode
20263,250 g,oluščenih pistacij
20263,100 g,kokosove moke
20263,,<b>Krema:</b>
20263,450 g,borovnic
20263,200 g,kokosovega sladkorja
20263,180 g,jogurta 
20263,200 g,indijskih oreščkov 
20263,500 g,grškega jogurta
20263,18,listov želatine
20263,300 ml,kokosove smetane (lahko navadna smetana)
20264,,"tortni model premera <span class=""label-inline"">22-24"
20264,,<b>Tortno dno:</b>
20264,200 g,zdrobljenih grisinov
20264,6–8,jedilnih žlic mleka
20264,125 g,stopljenega masla
20264,,<b>Krema:</b>
20264,1,zrel avokado
20264,180 g,jogurta 
20264,250 g,"mletih <a href=""https://www.kulinarika.net/recepti/zacimbe/39/mandelj/"">mandljev</a>"
20264,500 g,grškega jogurta
20264,7,listov želatine
20264,300 ml,sladke smetane
20264,,<b>Okras:</b>
20264,,češnjevi paradižniki
20265,,"Tortni model premera <span class=""label-inline"">24"
20265,,"Tortno dno; obod in »pokrov«"
20265,"1;2 kg ,olupljenega krompirja
20265,,sol
20265,70 g,moke
20265,3,rumenjaki
20265,70 g,parmezana
20265,,"mleti <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20265,,<b>Nadev:</b>
20265,340 g,blanširane in ožete špinače
20265,,sol
20265,270 g,pečenega pršuta
20265,400 g,mozzarele
20265,,<b>Za površino pred peko:</b>
20265,,drobtine
20265,,koščki masla
20266,,<b>Testo:</b>
20266,400 g,"univerzalne moke tip <span class=""label-inline"">500"
20266,125 ml,mleka
20266,1,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
20266,80 g,sladkorja
20266,1,jajce
20266,1 vrečka,"suhega kvasa ali <span class=""label-inline"">20 g"
20266,,sol
20266,50 g,masla sobne temperature
20266,,<b>Kakavov vložek:</b>
20266,100 g,masla sobne temperature
20266,15 g,grenkega kakava
20266,10 g,moke
20266,1,"<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"
20266,,<b>Premaz:</b>
20266,,staljeno maslo
20267,,<b>Za okroglo torto premera 24 cm:</b>
20267,,<b>Svetel biskvitni oblat:</b>
20267,2,jajci
20267,50 g,sladkorja
20267,50 g,ostre moke
20267,1 žlička,pecilnega praška
20267,,"<b>""Pikasti"" biskvitni oblat:</b>"
20267,2,jajci
20267,50 g,sladkorja
20267,50 g,ostre moke
20267,1 žlička,pecilnega praška
20267,2,veliki žlici čokoladnih mrvic
20267,,<b>Temni biskvitni oblat:</b>
20267,2,jajci
20267,50 g,sladkorja
20267,45 g,ostre moke
20267,1 velika žlica,kakava
20267,1 žlička,pecilnega praška
20267,,<b>Za nadev:</b>
20267,500 g,mascarponeja
20267,"0;5 l ,sladke smetane
20267,500 g,zmrznjenih jagod
20267,nekaj žlic,Nutelle
20267,1 vrečka,želatine fix
20267,1 vrečka,utrjevalca za smetano (kremfix)
20267,,agavin sirup in/ali sladkor v prahu (po potrebi)
20268,2,fileja postrvi s kožo
20268,1,jedilna žlica olivnega olja
20268,50 g,motovilca
