id,sestavina
20296,<b>Čokoladna plast (spodnja) :</b>; "zavitek piškotov (navadni; masleni; leibniz; baby;...)"; "zavitek napolitank (čoko; lešnik; <a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilija</a>;..)"; masla; čokolade (mlečna); grenkega kakava; mleka; instant kapučina (po želji); <b>Puding (srednja):</b>; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> pudinga"; mleka; instant kapučina; sladkorja; sladke smetane; <b>Smetana (zgornja):</b>; sladke smetane; instant kapučina; sladkorja; "<a href=""https://www.kulinarika.net/recepti/zacimbe/9/banana/"">banani</a>"; nasekljanih lešnikov; kakav
20298,korenja; sveže paprike; paradižnik; sol; bučno olje; "kis; <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20299,"paket oblatov (vsebuje <span class=""label-inline"">5"; "Albert piškotov (<span class=""label-inline"">1"; masla; jedilne čokolade; sladkorja v prahu; mleka; ruma
20300,<b>Podlaga:</b>; masla; "<a href=""https://www.kulinarika.net/recepti/zacimbe/77/mak/"">maka</a>"; sladkorja; mleka; jajca; drobtin; ruma; sok ene limone (~100 ml); <b>Glazura:</b>; sladkorja v prahu; soka limone; ruma
20301,file piščančjih prsi; moke; "<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>; sol"; manjša čebula; česna; kokosovega mleka ; škroba; "suhe <a href=""https://www.kulinarika.net/recepti/zacimbe/10/bazilika/"">bazilike</a>"; "<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>"; kurkume
20302,kvasa; moke; tople vode; sol; sladkor; kumina; jajce po želji
20303,soba rezancev; jedilna žlica črnega sezama; jedilni žlici sojine omake; jedilni žlici kokosovega mleka; mladi čebuli; korenček; soli; "kajenski <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"; jedilni žlici sezamovega olja
20304,<b>Tortna osnova:</b>; rumenjaki; sladkorja; čokolade v prahu ; univerzalne bele moke; zmehčanega masla ali margarine; "beljaki; stepeni v sneg"; <b>Preliv za navlažitev tortne osnove:</b>; vode; sladkorja; instant kave v prahu; <b>Krema:</b>; mleka; sladke smetane; sladkorja;  jedilnega škroba; instant brezkofeinske ali kofeinske kave v prahu; Po želji: 3 jedilne žlice ruma; <b>Želatinast kavni preliv:</b>; vroče vode; instant kave v prahu; sladkorja; lista želatine
20305,mleka; sladke smetane; sladkorja; jedilnega škroba; instant brezkofeinske ali kofeinske kave v prahu; Po želji: 1 jedilna žlica ruma
20306,moke za fino pecivo; mletega sladkorja; grenkega kakava v prahu; instant kave v prahu; zmehčanega masla; kuhane močne kave
20307,ledenke; paradižnika; kumare; rumena paprika; olive; piščančjih prsi; sol ; "<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"; grškega jogurta; vode ali navadnega tekočega jogurta za razredčitev; olivno olje; "sirup granatnega jabolka (če ni; lahko izpustimo)"; česna; "svež <a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilj</a>"; sol
20308,moke ; margarine; sladkorja ; navadna jogurta ; vanilijeva sladkorja; limonin sladkor; rumov sladkor; marmelada
20309,<b>Bel biskvit: </b>; jajca; sladkorja; moke; pecilnega praška; "vode s <span class=""label-inline"">0;5 dl"; olja; naribana lupinica 1 limone; "<b><a href=""https://www.kulinarika.net/recepti/zacimbe/39/mandelj/"">mandljev</a> biskvit:</b>"; beljakov; "mletih <a href=""https://www.kulinarika.net/recepti/zacimbe/39/mandelj/"">mandljev</a>"; sladkorja v prahu; kakava v prahu; <b>Vanilijeva krema:</b>; mleka; vanilijeva pudinga; sladkorja; margarine; sladkorja v prahu; rumenjak; <b>Malinova krema:</b>; soka odtečenega iz zmrznjenih malin/malinin sirup/malinin sok; malinova pudinga; sladkorja; kisle smetane; malinova marmelada za premaz; zmrznjenih ali svežih malin; voda z razopljenim vanilijevim sladkorjem za navlažitev biskvita; sveže maline za okras
20310,"testenin (špageti; makaroni..)"; repkov kozic; rakovih palčk; konzervi tune; "<a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilj</a>"; mleka; kisla smetana; zrna česna; kurkume; sol; "<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"; olje ali maslo
20311,sol; "<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"; moka; telečja zrezka; čebuli; paket listnatega kvašenega testa; rdečega vina; 50 ml vode; korenčka ; zelje (približno enaka količina kot korenčka); "sol; <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>; moka"
20312,šampinjonov ali drugih gob; masla ; mleka ; "moka; mleko (za zgostitev) "; "sol; <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>; <a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilj</a>"; jušne kocke; paprika v prahu...
20313,Masa;; masla;  sladkorja v prahu; marelične marmelade; kakava v prahu; ruma; mletih keksov (Albert); Krema;; beljaki; sladkorja v prahu ; kokosove moke; |keksi za podstavek
20314,srednje velika krompirja; tri pesti čemaža; "sol; <a href=""https://www2.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"; "drobno sesekljanega korenčka; <a href=""https://www2.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilja</a> (manjši koren) in <a href=""https://www2.kulinarika.net/recepti/zacimbe/130/zelena/"">zelene</a> (ne več kot za čajno žličko)"; (jaz sem uporabila domačo vegeto); limonin sok ali kis (nekaj kapljic); popečene krušne kocke
20315,testenin; tri pesti čemaža; srednje velika čebula; olivno olje; "sol; <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"; jušna žlica drobno sesekljane jušne zelenjave; (uporabljam domačo vegeto); belega vina
20316,jajci; sladkorja; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> sladkorja"; olja; moke; pecilnega praška; gazirane mineralne vode; kakava v prahu (ali čokolade); moke; smetana po želji
20317,jajc; jedilnih žlic sladkorja; naribana lupina ene limete; "mletega <a href=""https://www.kulinarika.net/recepti/zacimbe/77/mak/"">maka</a>"; mascarpone sira; smetane za stepanje; sladkorja v prahu; "ekstrakta <a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilije</a>"; želatina fix v prahu; pomarančnega soka
20318,jedilne žlice chia semen; "mleka (kravjega; <a href=""https://www.kulinarika.net/recepti/zacimbe/39/mandelj/"">mandljevega</a>; ovsenega; sojinega..)"; manga; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> sladkorja"
20319,večjih govejih zrezkov; srednje veliki čebuli; večji korenček; "večji koren <a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilja</a>"; "<a href=""https://www.kulinarika.net/recepti/zacimbe/130/zelena/"">zelene</a>"; manjši por; "sol; <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"; "<a href=""https://www.kulinarika.net/recepti/zacimbe/37/gorcica/"">gorčice</a>"; mešanica začimb za zrezke; sojina omaka; olje
20320,sladkorja; masla; ajdove moke; mletih ovsenih kosmičev; jajc; limonina lupinica; soli; drobno narezanih suhih brusnic ali katerega koli suhega sadja
20321,surovo maslo za en oreh; rumenjaka; zdrobljenega belega kruha ali dve drobljeni žemlji; "drobno nasekljan <a href=""https://www.kulinarika.net/recepti/zacimbe/130/zelena/"">zeleni</a> del pora"; česna; sneg iz 2 beljakov; krušne drobtine; moke; sol; nastrgana vranica; jušna kocka (po želji)
20322,glave cvetače; brokolija; korenček; graha; stročjega fižola; jajci; sezamovo olje; sojina omaka; ostrigina omaka; "sol; <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20323,<b>Osnovna masa za palačinke:</b>; mleka; moke; jajci; soli; <b>Nadev:</b>; "<a href=""https://www.kulinarika.net/recepti/zacimbe/9/banana/"">banani</a>"; Nutelle oz. po želji; lešnikov ali orehov (nasekljanih); sira mascarpone ; jajce; sladkorja v prahu in nekaj za posip na koncu
20324,svinjskega vrata brez kosti; riža; srednje veliki korenčki; večji čebuli; jušni žlici svinjske masti; zelenjavne osnove ali čiste goveje juhe ali osnove ; "črnega <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">popra</a> v zrnu"; posušenega timijana; kavne žlice semen kumine; majhen posušen čili; lovorjev list; sol; suhega belega vina; glavi česna; vejic svežega peteršiljevega listja
20325,zvitka lahkega listnatega testa; piškotov (savoiardi); hrušk; svetlih rozin; peščici na grobo sesekljanih oreščkov; sladkorja; mleka; jajce; sok cele limone; limonine lupine
20326,dimljene šunke; skute; masla; "<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"; svež rožmarin; česna; šalotka
20327,jagnječje meso; krompir; korenček ; čebula; začimbe; olivno olje
20328,grški jogurt; "<a href=""https://www.kulinarika.net/recepti/zacimbe/9/banana/"">banana</a>"; Albertov keks
20329,krompirjev (odvisno od števila oseb); perutničk; <b>Omaka:</b>; sladke smetane; olja; smetane za kuho; masla; mleka; topljenih sirčkov; naribanega sira; gresa; "<a href=""https://www.kulinarika.net/recepti/zacimbe/37/gorcica/"">gorčice</a>"; "začimbe (sol; vegeta; rožmarin in <a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilj</a>)"; <b>Preliv:</b>; jajca; rožmarin ; "<a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilj</a>"; vegeta; sladke smetane; sladkorja
20330,<b>Kvasec:</b>; mleka; kvasa; sladkorja; moke; <b>Testo:</b>; moke; sol; mleka; rumenjaki; masla; sladkorja; rozin; <b>Posip:</b>; sladkor v prahu
20331,mleka; rožičeve moke; zrnc soli; noževa konica (ali po okusu) mletega feferona oz. čilija; "noževa konica (ali po okusu) <a href=""https://www2.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>"; kakava
20332,paket testenin (špageti); konzerve tune; kozarec paradižnikove mezge; čebula; začimbe
20333,jajc; bele moke; sladkor; sol; olje za pečenje; čokolade ali Nutelle
20334,ajdove kaše; gob; rogate paprike; bresaole ali pršuta; čebuli; stroki česna; kisle smetane; sol; "beli <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20337,namenske moke za kruh; rumenjaka; mleka; masla; sladkorja; kvasa; beljak za mazanje; pomarančna lupina; sol; ruma; Nutella
20338,olivnega olja; čebula; pečenic ali druge klobase; korenček; paradižnikove mezge; jušne osnove; testenin; masla; moke; toplega mleka; naribanega edamca; sol; "<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"; muškatni orešček
20339,<b>Fantastični biskvit:</b>; jajca; moke; sladkorja v prahu; zdrobljenih ameriških piškotov; mleka; <b>Fenomenalna Nutellina krema sestoji iz:</b>; zvrhanih žlic Nutelle; mascarponeja; sladke smetane; zdrobljenih ameriških piškotov; <b>V božansko kremo z belo čokolado spada:</b>; bele čokolade; sladke smetane; lističi želatine; "<b>Sestavine; potrebne za nenadkriljivo dekoracijo:</b>"; podolgovati piškoti; keksov petit beurre
20340,listnatega testa; <b>Paljeno testo:</b>; vode; moke; masla; soli; jajce; <b>Vanilijeva krema:</b>; mleka; sladkorja; rumenjaki; moke; sladkorja; "zavitek <a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> sladkorja"; beljaka; listi želatine; limonina lupina; <b>Smetanova krema:</b>; sladke smetane; sladkorja v prahu; lista želatine; <b>Čokoladna krema:</b>; jedilne čokolade; sladke smetane
20341,jajc; sladkorja; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"; mlačne vode; moke (tip 500); pecilni prašek
20342,<b>Mokre sestavine:</b>; "<a href=""https://www.kulinarika.net/recepti/zacimbe/9/banana/"">banane</a>"; jajce; olja; <b>Suhe sestavine:</b>; skodelice* moke; sladkorja; pecilnega praška; do 1 žlica sode bikarbone; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"; "*skodelica je približno <span class=""label-inline"">2 dl"; zrezanih orehov (po želji); maslo in drobtine za pekač; <b>Za okras:</b>; mandljevi lističi; orehi; kristalni sladkor
20343,<b>Biskvit:</b>; paket Savoiardi piškotov (baby); mleko ali voda za vlaženje; <b>Krema:</b>; veliki jabolki; smetane za stepanje (mlečna) ; mleko; voda; jedilne žlice sladkorja oz. sladilo po želji; lista želatine (PO ŽELJI); "paketa <a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> pudinga v prahu"; <b>Dekoracija:</b>; smetane za stepanje; kakav v prahu (po želji)
20344,<b>Biskvit:</b>; jajc; vode; sladkorja; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"; pecilni prašek; moke ; <b>Puding:</b>; pudinga (najboljši je jagodni); mleka; sladkorja
20345,pirine moke; jajci; mineralne vode; "mleka (kravje; ovseno; mandljevo; riževo)"; olja ali staljene kokosove maščobe; soli; sir v lističih
20346,<b>Krhko testo:</b>; moke; margarine ali masti; sladkorja; zavitek pecilnega praška; "<span class=""label-inline"">5 žlic"; rumenjaka; maščoba za pekač; sladkor za posip; <b>Nadev: </b>; skute; sneg iz dveh beljakov; moke; sladkorja; "zavitek <a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> sladkorja"
20347,srednje veliki bučki; mlada čebula; jajce; "sol; <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"; "+ <span class=""label-inline"">1"; jž kaper; črnih oliv; olivno olje; češnjevih paradižnikov
20348,piščančjega fileja; grah; majoneze; zvrhani žlici kisle smetane; sladke smetane ; "sol; <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"; jušna osnova ; kuskus; maslo
20349,sredje velikih krompirjev (pribl. 2/os.); pare hrenovk; "delikatesnega <a href=""https://www.kulinarika.net/recepti/zacimbe/44/hren/"">hrena</a> (ARGO ali katera druga znamka)"; sol
20350,riža (kuhanega); čebula; paprike; kisle kumarice; češnjevih paradižnikov; zvrhana žlica kisle smetane; pločevinka tune; "par listov <a href=""https://www.kulinarika.net/recepti/zacimbe/10/bazilika/"">bazilike</a>"; "par listov <a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilja</a>"; "sok <span class=""label-inline"">1/2"; "sol in <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a> po okusu"
20351,beljakov; sladkorja v prahu; moke; pecilnega praška; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"; mletih orehov ali lešnikov; stopljenega masla; čokolade v prahu
20352,špargljev; makaronov (penne rigate ali drugi po želji); jajci; kisle smetane; mleka; sol; "<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"; maščoba za pekač; muškatni orešček; trdega sira (parmezan)
20355,"cel piščančji file; narezan na koščke"; cca. 25 dag slanine; "cca. <span class=""label-inline"">25 dag"; jedilne žlice gladke moke; jedilne žlice kisle smetane; jajca; "sol; <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>; vegeta"
20356,<b>Testo:</b>; masla; ovsenih kosmičev; ajdove moke (ali po želji); sladkorja; <b>Čokoladna polivka:</b>; masla; jedilne čokolade; sladke smetane; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> sladkorja"; <b>Arašidova krema:</b>; arašidovega masla; sladke smetane; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"; <b>Dodatno:</b>; arašidi ali drugi oreščki po želji
20357,rezin slanine; srednje velikih krompirjev; "cca. <span class=""label-inline"">20"; kisla smetana; timijan; "<a href=""https://www2.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilj</a>"; olivno olje; sol; jušna osnova (ni nujno potrebna)
20358,vlečeno testo; jabolk; skute; kisle smetane; "<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimet</a> (po okusu)"; sladkor (po okusu); "<a href=""https://www.kulinarika.net/recepti/zacimbe/9/banana/"">banan</a>"
20359,<b>Za čokoladni puding:</b>; čokoladnega mleka; čokoladni puding; sladkorja; sladke smetane; <b>Za jagodni puding:</b>; jagodnega soka (najbolje Fructal); mleka; jagodni puding; sladkorja; sladke smetane; "<b>Za <a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> puding:</b>"; "alpskega <a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> mleka"; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> puding"; sladkorja; sladke smetane; smetana v spreju; kandirane češnje
20360,večji konzervi tune; ovsenih kosmičev; vode (po občutku lahko vodo še dodate); čemaža; manjša čebula; česna; jajci (odvisno od velikosti) ; sol; "<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20361,jajci; jogurtovi lončki moke (tip 500); jogurtovi lončki mleka; jogurtovega lončka Radenske; sladkorja; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"; pecilni prašek
20363,"gladke pšenične moke in <span class=""label-inline"">200 g"; mlačne vode; soli; zavitek suhega ali svežega kvasa; veliki žlici olivnega olja; rjavega sladkorja
20364,toast ali navaden bel kruh; "dimljeno (zorjeno) stegno; ali prekajen pršut (suh)"; "sir; npr. Edamec ali Gauda "; pizza začimbe; "sol; <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"; česen v prahu; mezga ali kečap; čajne žličke sladkorja; olivno olje
20365,vode; zelišča; "na <span class=""label-inline"">600 ml"; "na <span class=""label-inline"">600 ml"
20366,"jušne osnove (ali <span class=""label-inline"">2"; čemaževih listov; lističi toast sira ; sira z belo plesnijo; smetane; "<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>; sol "; kumina
20367,fižola češnjevca ; lovorjevi listi; čebule; masla; prekajenih reber; malih korenčkov; domače paradižnikove kaše ; feferon/tabasco; "cel <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20368,mleka ; zmehčane margarine; sladkorja; vaniljeva sladkorja; jajci; moke; kakava v prahu; pecilni prašek; soli; temne čokolade s čilijem; temne čokolade; bele čokolade
20369,bele moke; pirine moke; polnozrnate pirine ali bele moke; masla ali margarine; sladkorja; vanilijeva sladkorja; mala žlička soli; jajca; skute;  kisle smetane; zavitka suhega kvasa ; "<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimet</a>; mleti <a href=""https://www.kulinarika.net/recepti/zacimbe/87/nageljnove-zbice-klincki-/"">klinčki</a> po okusu; ingver"; "v rumu namočene rozine; kakšna pest"
20370,"žitnih kosmičev (ovseni; pirini; pšenični; ajdovi)"; čebula; korenček; jajci; "<a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilj</a>"; sol; "<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"; drobtine; olje
20371,pirine moke ; rjavega sladkorja; rumenjaki; masla; zmletih olupljenih mandeljnov; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"; pecilnega praška; sode bikarbone; bio limonine lupinice; "mletega <a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>"; rumenjaki; sladke smetane; mleka; mala žlička arašidovega masla
20372,rumene soje v zrnju; čebuli; pora; šop špargljev (300 g); sol; jž olivnega olja ali 2 jž kokosove maščobe; jž zmlete kumine; jž sladke paprike; muškatni orešček po okusu; kurkuma po okusu
20373,baguetta; hrenovka; paradižnikove omake za pizzo; naribanega sira; masla
20374,jajca; mleka; vode; moke; <b> g zelišč:</b>; "<a href=""https://www.kulinarika.net/recepti/zacimbe/81/melisa/"">melisa</a>"; koromač; drobnjak; mlada čebula; "<a href=""https://www.kulinarika.net/recepti/zacimbe/99/petersilj/"">peteršilj</a>"; sol; "<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a> (po okusu)"; olje za cvrenje
20375,<b>Za testo:</b>; moke; jajce; kvasa; cl olja; vode (po potrebi več); <b>Za nadev:</b>; špinače; čemaža; gorgonzole; kuhanega pršuta ali kraške pancete; majhen por; oljčnega olja; "sol in <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"; jajce za premaz
20376,ješprenja;  kislega zelja; krompirja; prekajenega svinjskega mesa ; česna; sol; "<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a> "; lovorjev list
20378,večja krompirja; romaneska; por; masla; jušne osnove; sol; "<a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"
20379,limoninega sladkorja; moke; pecilni prašek; sode bikarbone; orehov; arašidovega masla; margarine Latta; ovsenih kosmičev ; kakavovega prahu; rebrce naribane jedilne čokolade; "<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimeta</a>"; "noževa konica mletih <a href=""https://www.kulinarika.net/recepti/zacimbe/87/nageljnove-zbice-klincki-/"">klinčkov</a>"; ingverja; rumovega ekstrakta; suhega sadja; rdečih rozin; kave iz ekstrakta ali prave črne kave
20380,"zvrhano polnih jušnih žlic polnozrnatih ovsenih kosmičev; kar je približno ½ skodelice (<span class=""label-inline"">1"; jušni žlici rozin; mleka; "<a href=""https://www.kulinarika.net/recepti/zacimbe/9/banana/"">banana</a>"; soli; orehovih jedrc; jušna žlica tekočega medu
20381,moke; sladkorja; olja; mleka; kakava; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"; pecilni prašek; jajca ; rum ; limonina lupinica
20382,"<a href=""https://www.kulinarika.net/recepti/zacimbe/9/banana/"">banani</a>"; vode; po želji kakav in maline/borovnice
20384,x listnato testo; jabolk; marelična marmelada; sok ene limone; "<a href=""https://www.kulinarika.net/recepti/zacimbe/16/cimet/"">cimet</a>"; sladkor; ruma
20385,en večji ali dva manjša kareja brez kosti; pet listov žajblja; vejici rožmarina; pet strokov česna; masla; olivnega olja; "sol; <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"; belega vina; jušne osnove
20386,<b>Testo:</b>; jajca; sladkorja; pšeničnega zdroba; mletih orehov; naribana jabolka; marmelade (vseeno katere); pecilnega praška; <b>Preliv:</b>; jedilne čokolade; čokolade z lešniki; olja; masla; mleka
20387,jedilne čokolade; masla; rjavega sladkorja; soli; jajca; gladke moke; kakava v prahu; svežih ali zamrznjenih malin
20388,(kozarec) instant pšeničnega zdroba; instant koruznega zdroba;  instant ajdovih žgancev; sol po okusu
20389,špagetov (polnozrnati); olivno olje; "cca. <span class=""label-inline"">6"; "cca. <span class=""label-inline"">4-5"; jž vloženih kaper; češnjevih paradižnikov (razpolovljenih); "<a href=""https://www.kulinarika.net/recepti/zacimbe/10/bazilika/"">bazilika</a> (sveža)"; "cca. <span class=""label-inline"">2"; "sol; <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"; čili (sušen); jž masla; jž paradižnikove omake; parmezan
20390,svežih sardel; koruzne moke; navadne moke; "jž kajenskega <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">popra</a>"; jž rdeče paprike (v prahu); jž soli; "cca. <span class=""label-inline"">0;5 l"
20391,<b>Testo:</b>; pirine moke; masla; sladkorja; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"; pecilni prašek; soli; ruma; <b>Nadev:</b>; sira Mascarpone; polmastne skute; kisle smetane; soli; sladkorja; "male žličke <a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijevega</a> ekstrakta"; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"; jajci
20392,srednje velika čebula; mletega mesa; česna; paradižnikove omake; "zeliščna sol; <a href=""https://www.kulinarika.net/recepti/zacimbe/101/poper/"">poper</a>"; <b>Bešamel:</b>; masla; moke; mleka; kisle smetane; "muškatni orešček; sol"; sir; listi za lazanjo
20393,masla; moke; mleka; kisle smetane; "muškatni orešček; sol"
20394,rjavega sladkorja; vroče vode; mleka v prahu; kakava v prahu (pravega); četrt zavitka masla ; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"; po želji oreščki ali suho sadje
20395,<b>Testo:</b>; moke; soli; olja; tople vode; suhega kvasa; <b>Nadev:</b>; pizza šunke; sira; paradižnikova mezga; jajce ; paprika; origano; <b>Premaz:</b>; jajce
20396,<b>Za kvasni nastavek:</b>; zavitek svežega kvasa; sladkorja; soli; vode; <b>Še: </b>; tople vode; kisa; olja; moka (približno 1 kg)
20397,kuhane ajdove kaše; pora; limonovega soka; sol po okusu; bučno olje
20398,zrele limone - ena limona za tri ljudi; enako število pomaranč ali mandarin; "<a href=""https://www.kulinarika.net/recepti/zacimbe/9/banana/"">banane</a>"; "zrelo granatno <a href=""https://www.kulinarika.net/recepti/zacimbe/269/granatno-jabolko/"">jabolko</a>"; po želji še kakšno sadje; sladkor; stepena sladka smetana
20399,margarine; sladkorja; "<a href=""https://www.kulinarika.net/recepti/zacimbe/123/vanilija/"">vanilijev</a> sladkor"; jajci; mleka; jogurt; moke; pecilni prašek; sode bikarbone; čokolade v prahu; čokoladnih koščkov
20400,<b>Za krhko testo:</b>; pirine ali druge moke; masla; jajce; soli; <b>Nadev:</b>; skute; sladke smetane; jajce; slanine; špargljev; šopek čemaža; bio provansalska so
